page|99
项目|2020 年度|2019 年度
一、营业总收入|1,483,178,491.71|1,155,832,460.49
其中：营业收入|1,483,178,491.71|1,155,832,460.49
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,324,093,721.95|1,081,623,895.03
其中：营业成本|1,073,863,719.99|879,529,596.90
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|2,518,050.81|3,214,871.91
销售费用|120,890,785.78|100,655,580.17
管理费用|79,960,550.66|54,355,917.08
研发费用|7,206,552.01|3,442,429.69
财务费用|39,654,062.70|40,425,499.28
其中：利息费用|85,548,249.38|74,852,832.33
利息收入|43,000,102.14|33,614,332.41
加：其他收益|25,484,362.95|15,884,934.28
page|100
投资收益（损失以“－”号填列）|3,520,593.01|6,197,257.43
其中：对联营企业和合营企业的投资收益|-15,073,537.01|-13,109,486.41
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|3,497,520.64|
信用减值损失（损失以“-”号填列）|899,379.61|-1,424,302.05
资产减值损失（损失以“-”号填列）|-968,149.01|-21,164,231.30
资产处置收益（损失以“-”号填列）||2,728.94
三、营业利润（亏损以“－”号填列）|191,518,476.96|73,704,952.76
加：营业外收入|926,952.86|707,564.04
减：营业外支出|2,949,448.53|5,391,016.26
四、利润总额（亏损总额以“－”号填列）|189,495,981.29|69,021,500.54
减：所得税费用||
五、净利润（净亏损以“－”号填列）|189,495,981.29|69,021,500.54
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|189,495,981.29|69,021,500.54
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|188,959,293.02|68,403,837.18
2.少数股东损益|536,688.27|617,663.36
六、其他综合收益的税后净额|-395,646.14|14,506.81
归属母公司所有者的其他综合收益的税后净额|-395,646.14|14,506.81
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变||
page|101
动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-395,646.14|14,506.81
1.权益法下可转损益的其他综合收益|-395,646.14|14,506.81
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|189,100,335.15|69,036,007.35
归属于母公司所有者的综合收益总额|188,563,646.88|68,418,343.99
归属于少数股东的综合收益总额|536,688.27|617,663.36
八、每股收益：||
（一）基本每股收益|0.56|0.19
（二）稀释每股收益|0.56|0.19
