page|89
项目|附注|2021 年度|2020 年度
一、营业总收入||2,208,926,460.99|2,392,540,785.30
其中：营业收入|七、61|2,208,926,460.99|2,392,540,785.30
利息收入|||
page|90
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,032,518,144.25|1,997,022,929.75
其中：营业成本|七、61|1,778,816,342.84|1,765,045,528.73
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|10,286,504.65|14,533,418.71
销售费用|七、63|81,943,371.39|79,099,748.62
管理费用|七、64|87,530,749.97|72,396,339.01
研发费用|七、65|53,554,878.18|61,862,914.54
财务费用|七、66|20,386,297.22|4,084,980.14
其中：利息费用||19,689,191.19|6,563,411.46
利息收入||1,141,248.30|3,627,764.68
加：其他收益|七、67|8,924,217.21|9,477,999.14
投资收益（损失以“－”号填列）|七、68|3,391,581.22|870,224.87
其中：对联营企业和合营企业的投资收益||5,902,920.85|
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-40,542,427.50|-30,465,469.28
资产减值损失（损失以“-”号填列）|七、72|-1,366,387.31|-1,680,215.61
资产处置收益（损失以“－”号填列）|七、73|436,721.10|-1,040,718.15
三、营业利润（亏损以“－”号填列）||147,252,021.46|372,679,676.52
加：营业外收入|七、74|3,059,607.12|1,512,890.75
减：营业外支出|七、75|1,169,930.00|871,894.10
四、利润总额（亏损总额以“－”号填列）||149,141,698.58|373,320,673.17
减：所得税费用|七、76|16,105,245.48|54,816,168.73
五、净利润（净亏损以“－”号填列）||133,036,453.10|318,504,504.44
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||133,036,453.10|318,504,504.44
page|91
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||133,036,453.10|318,503,980.14
2.少数股东损益（净亏损以“-”号填列）|||524.30
六、其他综合收益的税后净额||3,200,736.79|
（一）归属母公司所有者的其他综合收益的税后净额||3,200,736.79|
1．不能重分类进损益的其他综合收益||2,507,264.29|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||2,507,264.29|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||693,472.50|
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备||693,472.50|
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||136,237,189.89|318,504,504.44
（一）归属于母公司所有者的综合收益总额|||
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.52|1.24
（二）稀释每股收益(元/股)||0.52|1.24
