page|82
项目|附注|2019 年度|2018 年度
一、营业总收入||434,114,198.37|431,398,215.91
其中：营业收入||434,114,198.37|431,398,215.91
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||375,232,816.41|333,002,424.85
其中：营业成本||197,579,147.37|188,964,281.83
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||3,535,838.72|5,418,347.76
销售费用||26,205,404.55|14,600,332.26
管理费用||43,625,321.66|49,664,519.14
研发费用||110,127,670.71|77,180,997.68
财务费用||-5,840,566.60|-2,826,053.82
其中：利息费用||951,032.72|783,900.62
利息收入||7,091,463.21|3,684,778.92
加：其他收益||23,227,306.97|18,814,810.49
投资收益（损失以“－”号填列）||2,763,928.92|4,556,873.94
其中：对联营企业和合营企业的投资收益||1,750,583.06|1,077,434.76
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以|||
page|83
“－”号填列）|||
信用减值损失（损失以“-”号填列）||-9,704,471.49|
资产减值损失（损失以“-”号填列）||-10,129,895.89|-8,192,122.37
资产处置收益（损失以“－”号填列）||3,867.92|
三、营业利润（亏损以“－”号填列）||65,042,118.39|113,575,353.12
加：营业外收入||50,213.55|967.07
减：营业外支出||315,059.80|216,427.61
四、利润总额（亏损总额以“－”号填列）||64,777,272.14|113,359,892.58
减：所得税费用||3,116,653.59|10,347,515.40
五、净利润（净亏损以“－”号填列）||61,660,618.55|103,012,377.18
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||61,660,618.55|103,012,377.18
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||67,338,091.67|105,166,343.17
2.少数股东损益（净亏损以“-”号填列）||-5,677,473.12|-2,153,965.99
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合|||
page|84
收益的税后净额|||
七、综合收益总额||61,660,618.55|103,012,377.18
（一）归属于母公司所有者的综合收益总额||67,338,091.67|105,166,343.17
（二）归属于少数股东的综合收益总额||-5,677,473.12|-2,153,965.99
八、每股收益：|||
（一）基本每股收益(元/股)||0.3376|0.7522
（二）稀释每股收益(元/股)||0.3342|0.7436
