page|78
|2020 年 12 月 31 日|2019 年 12 月 31 日
资产||
流动资产：||
货币资金|291,165,712.09|210,860,381.95
交易性金融资产|10,000.00|43,779,895.89
应收票据|10,579,339.38|25,015,120.80
应收账款|322,491,461.71|288,851,268.48
预付款项|6,766,408.80|2,613,173.29
其他应收款|11,590,145.53|12,941,186.75
存货|102,552.40|70,916.15
合同资产|72,479,031.74|-
其他流动资产|13,137,036.12|9,301,951.65
流动资产合计|728,321,687.77|593,433,894.96
非流动资产：||
长期股权投资|3,610,696.80|3,737,477.72
固定资产|109,460,063.66|116,127,414.24
在建工程|331,186,836.96|197,099,469.04
无形资产|91,136,825.05|89,994,859.41
开发支出|-|3,605,710.96
长期待摊费用|21,569,514.26|32,016,285.77
递延所得税资产|21,259,522.57|18,124,624.38
其他非流动资产|3,417,486.09|3,320,745.71
非流动资产合计|581,640,945.39|464,026,587.23
资产总计|1,309,962,633.16|1,057,460,482.19
page|79
|2020 年|2019 年
负债和股东权益||
流动负债：||
短期借款|110,099,944.44|100,146,875.00
应付账款|214,364,677.43|158,167,897.71
预收款项|2,448,493.70|17,636,555.95
合同负债|23,250,047.76|-
应付职工薪酬|49,255,825.02|40,162,932.20
应交税费|13,169,228.51|16,239,474.55
其他应付款|66,269,232.78|24,449,884.85
一年内到期的非流动负债|294,027.78|203,333.33
其他流动负债|22,490,942.38|14,118,832.08
流动负债合计|501,642,419.80|371,125,785.67
非流动负债：||
长期借款|228,000,000.00|150,000,000.00
递延收益|53,201,555.40|46,270,283.31
递延所得税负债|321,952.36|366,145.77
非流动负债合计|281,523,507.76|196,636,429.08
负债合计|783,165,927.56|567,762,214.75
股东权益：||
股本|146,666,700.00|146,666,700.00
资本公积|127,541,353.92|127,541,353.92
盈余公积|18,896,111.68|16,395,079.97
未分配利润|210,437,746.91|179,021,444.99
归属于母公司股东权益合计|503,541,912.51|469,624,578.88
少数股东权益|23,254,793.09|20,073,688.56
股东权益合计|526,796,705.60|489,698,267.44
负债和股东权益总计|1,309,962,633.16|1,057,460,482.19
