page|53
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|六.1|164,445,576.71|110,612,407.21
结算备付金|||
拆出资金|||
交易性金融资产|六.2|81,610.00|85,980.00
衍生金融资产|||
应收票据|||
应收账款|六.5|196,449,129.35|191,941,858.36
应收款项融资|六.6|167,703,532.03|147,822,898.62
预付款项|六.7|2,162,879.87|5,827,181.45
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|六.8|13,154,772.96|8,011,459.27
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|六.9|118,948,063.31|146,244,144.45
合同资产|||
page|54
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|六.13|2,696,713.89|4,115,263.45
流动资产合计||665,642,278.12|614,661,192.81
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|六.21|179,205,611.64|198,172,537.62
在建工程|六.22|12,448,039.27|3,995,111.21
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|六.26|2,914,445.28|3,020,268.67
开发支出|||
商誉|||
长期待摊费用|六.29|1,621,220.17|2,141,589.25
递延所得税资产|六.30|8,689,015.91|6,667,702.20
其他非流动资产|六.31|1,240,863.65|3,246,066.10
非流动资产合计||206,119,195.92|217,243,275.05
资产总计||871,761,474.04|831,904,467.86
流动负债：|||
短期借款|六.32|50,000,000.00|40,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|六.35|13,000,000.00|16,870,000.00
应付账款|六.36|156,931,031.87|129,533,452.81
预收款项|六.37||6,279,061.45
合同负债|六.38|5,234,785.07|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|六.39|19,279,129.08|17,716,870.64
应交税费|六.40|14,440,354.11|8,415,861.39
其他应付款|六.41|6,886,416.74|13,717,673.44
其中：应付利息|||
应付股利||366,274.73|366,274.73
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
page|55
一年内到期的非流动负债|六.43||8,500,000.00
其他流动负债|六.44|8,070,620.17|2,361,638.50
流动负债合计||273,842,337.04|243,394,558.23
非流动负债：|||
保险合同准备金|||
长期借款|六.45||20,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|六.49|13,490,000.00|4,610,000.00
预计负债|||
递延收益|六.51|16,189,944.87|17,669,995.94
递延所得税负债|||
其他非流动负债|||
非流动负债合计||29,679,944.87|42,279,995.94
负债合计||303,522,281.91|285,674,554.17
所有者权益（或股东权益）：|||
实收资本（或股本）|六.53|330,201,564.00|330,201,564.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|六.55|7,638,855.57|7,638,855.57
减：库存股|||
其他综合收益|六.57|-2,471,311.96|-2,828,903.41
专项储备|六.58|1,064,669.09|485,778.39
盈余公积|六.59|46,213,515.54|41,770,890.93
一般风险准备|||
未分配利润|六.60|185,591,899.89|168,961,728.21
归属于母公司所有者权益（或股东权益）合计||568,239,192.13|546,229,913.69
少数股东权益|||
所有者权益（或股东权益）合计||568,239,192.13|546,229,913.69
负债和所有者权益（或股东权益）总计||871,761,474.04|831,904,467.86
