page|61
项目|附注|2019 年度|2018 年度
一、营业总收入||974,891,148.62|761,521,415.91
其中：营业收入||974,891,148.62|761,521,415.91
二、营业总成本||938,248,187.47|734,211,387.57
其中：营业成本||803,023,908.16|622,009,232.57
税金及附加||8,927,051.71|4,021,130.24
销售费用||33,991,819.32|26,094,455.63
管理费用||83,026,426.40|77,152,688.22
研发费用||7,383,772.62|6,510,109.64
财务费用||1,895,209.26|-1,576,228.73
其中：利息费用||2,457,909.23|3,345,656.03
利息收入||1,088,961.60|3,311,561.74
加：其他收益||1,141,464.03|2,592,529.82
投资收益（损失以“－”号填列）||13,204,853.23|19,168,400.47
其中：对联营企业和合营企业的投资收益||-4,999,393.80|-5,949,412.64
公允价值变动收益（损失以“－”号填列）||100,375.06|-66,249.80
信用减值损失（损失以“-”号填列）||-3,662,226.20|
资产减值损失（损失以“-”号填列）||-3,591,437.78|-52,138,279.38
资产处置收益（损失以“－”号填列）||8,213,389.09|1,200,826.45
三、营业利润（亏损以“－”号填列）||52,049,378.58|-1,932,744.10
加：营业外收入||3,004,346.00|11,449,274.70
减：营业外支出||1,978,192.74|366,686.91
四、利润总额（亏损总额以“－”号填列）||53,075,531.84|9,149,843.69
减：所得税费用||12,508,052.44|-3,814,610.38
五、净利润（净亏损以“－”号填列）||40,567,479.40|12,964,454.07
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||40,567,479.40|12,964,454.07
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||26,919,016.71|20,180,170.98
2.少数股东损益（净亏损以“-”号填列）||13,648,462.69|-7,215,716.91
六、其他综合收益的税后净额||8,560,982.92|-19,805,645.89
（一）归属母公司所有者的其他综合收益的税后净额||6,749,299.17|-19,805,645.89
1．不能重分类进损益的其他综合收益||6,749,299.17|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||6,749,299.17|
2．将重分类进损益的其他综合收益|||-19,805,645.89
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||-19,805,645.89
（二）归属于少数股东的其他综合收益的||1,811,683.75|
page|62
税后净额|||
七、综合收益总额||49,128,462.32|-6,841,191.82
（一）归属于母公司所有者的综合收益总额||33,668,315.88|374,525.09
（二）归属于少数股东的综合收益总额||15,460,146.44|-7,215,716.91
八、每股收益：|||
（一）基本每股收益(元/股)||0.07|0.05
（二）稀释每股收益(元/股)||0.07|0.05
