page|96
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
page|97
销售商品、提供劳务收到的现金|374,669,108.56|200,898,804.71
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|3,654,414.97|2,149,234.30
收到其他与经营活动有关的现金|11,201,167.11|34,784,618.52
经营活动现金流入小计|389,524,690.64|237,832,657.53
购买商品、接受劳务支付的现金|215,639,179.05|129,119,109.72
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|58,086,642.47|39,996,091.39
支付的各项税费|17,638,546.51|7,796,217.47
支付其他与经营活动有关的现金|33,049,142.08|36,315,952.90
经营活动现金流出小计|324,413,510.11|213,227,371.48
page|98
经营活动产生的现金流量净额|65,111,180.53|24,605,286.05
二、投资活动产生的现金流量：||
收回投资收到的现金||1,000,000.00
取得投资收益收到的现金|316,833.08|2,892,630.81
处置固定资产、无形资产和其他长期资产收回的现金净额|100,240.62|45,919.95
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|168,460,000.00|278,800,000.00
投资活动现金流入小计|168,877,073.70|282,738,550.76
购建固定资产、无形资产和其他长期资产支付的现金|97,555,503.27|73,501,521.15
投资支付的现金|5,100,000.00|
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||94,818,339.27
支付其他与投资活动有关的现金|153,460,000.00|195,000,000.00
投资活动现金流出小计|256,115,503.27|363,319,860.42
投资活动产生的现金流量净额|-87,238,429.57|-80,581,309.66
三、筹资活动产生的现金流量：||
吸收投资收到的现金|10,189,454.00|
其中：子公司吸收少数股东投资收到的现金|10,189,454.00|
取得借款收到的现金|307,500,000.00|263,000,000.00
收到其他与筹资活动有关的现金|5,000,000.00|
筹资活动现金流入小计|322,689,454.00|263,000,000.00
偿还债务支付的现金|280,000,000.00|180,000,000.00
分配股利、利润或偿付利息支付的现金|18,666,871.96|18,795,159.38
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|5,000,000.00|12,169,704.06
筹资活动现金流出小计|303,666,871.96|210,964,863.44
page|99
筹资活动产生的现金流量净额|19,022,582.04|52,035,136.56
四、汇率变动对现金及现金等价物的影响|-226,524.68|8,721.23
五、现金及现金等价物净增加额|-3,331,191.68|-3,932,165.82
加：期初现金及现金等价物余额|58,552,616.41|62,484,782.23
六、期末现金及现金等价物余额|55,221,424.73|58,552,616.41
