page|89
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||37,519,842,571.06|33,671,292,666.21
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||379,942,294.93|49,108,347.31
收到其他与经营活动有关的现金|78|3,668,778,222.62|3,376,311,271.19
经营活动现金流入小计||41,568,563,088.61|37,096,712,284.71
购买商品、接受劳务支付的现金||18,815,357,609.78|16,983,118,354.00
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
page|90
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||6,337,575,807.02|6,701,001,882.88
支付的各项税费||3,178,501,621.07|4,524,862,462.16
支付其他与经营活动有关的现金|78|2,050,711,091.18|2,714,698,573.35
经营活动现金流出小计||30,382,146,129.05|30,923,681,272.39
经营活动产生的现金流量净额||11,186,416,959.56|6,173,031,012.32
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,506,222,399.68|623,003,996.05
取得投资收益收到的现金||2,266,218,593.94|1,205,472,744.04
处置固定资产、无形资产和其他长期资产收回的现金净额||61,196,955.97|157,067,498.48
处置子公司及其他营业单位收到的现金净额||894,355.99|105,672,898.23
收到其他与投资活动有关的现金|78|2,014,027,403.14|1,382,361,945.19
投资活动现金流入小计||5,848,559,708.72|3,473,579,081.99
购建固定资产、无形资产和其他长期资产支付的现金||4,127,477,028.75|2,575,695,567.57
投资支付的现金||4,696,044,448.20|2,565,185,197.78
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||906,473,318.58|361,053,967.33
支付其他与投资活动有关的现金|78|2,091,752,723.67|1,002,766,493.38
投资活动现金流出小计||11,821,747,519.20|6,504,701,226.06
投资活动产生的现金流量净额||-5,973,187,810.48|-3,031,122,144.07
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||38,700,000.00|3,307,400,000.00
其中：子公司吸收少数股东投资收到的现金||38,700,000.00|3,307,400,000.00
取得借款收到的现金||27,142,349,145.25|18,005,853,223.74
发行债券收到的现金||6,943,288,471.97|
收到其他与筹资活动有关的现金|78||8,579,432,748.23
筹资活动现金流入小计||34,124,337,617.22|29,892,685,971.97
偿还债务支付的现金||28,205,233,500.32|37,239,096,365.70
分配股利、利润或偿付利息支付的现金||5,348,782,654.29|5,809,129,891.35
其中：子公司支付给少数股东的股利、利润||908,806,825.61|1,060,206,627.69
支付其他与筹资活动有关的现金|78|2,624,578,259.51|69,164,721.49
筹资活动现金流出小计||36,178,594,414.12|43,117,390,978.54
筹资活动产生的现金流量净额||-2,054,256,796.90|-13,224,705,006.57
四、汇率变动对现金及现金等价物的影响||-369,603,435.28|48,003,819.18
五、现金及现金等价物净增加额||2,789,368,916.90|-10,034,792,319.14
加：期初现金及现金等价物余额||17,900,365,675.69|27,935,157,994.83
六、期末现金及现金等价物余额||20,689,734,592.59|17,900,365,675.69
