page|82
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|177,184,016.49|153,277,519.71
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|13,118,168.70|12,907,431.92
收到其他与经营活动有关的现金|2,788,007.83|15,941,810.61
经营活动现金流入小计|193,090,193.02|182,126,762.24
page|83
购买商品、接受劳务支付的现金|77,161,107.60|75,144,773.32
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|37,115,627.40|40,374,114.96
支付的各项税费|14,660,122.12|10,414,218.73
支付其他与经营活动有关的现金|29,445,644.07|33,596,910.21
经营活动现金流出小计|158,382,501.19|159,530,017.22
经营活动产生的现金流量净额|34,707,691.83|22,596,745.02
二、投资活动产生的现金流量：||
收回投资收到的现金|71,664,063.24|34,118,630.14
取得投资收益收到的现金||89,945.21
处置固定资产、无形资产和其他长期资产收回的现金净额|242,038.67|4,626,223.80
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|71,906,101.91|38,834,799.15
购建固定资产、无形资产和其他长期资产支付的现金|27,871,720.81|35,637,828.70
投资支付的现金|54,700,000.00|46,112,068.97
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|82,571,720.81|81,749,897.67
投资活动产生的现金流量净额|-10,665,618.90|-42,915,098.52
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金||
筹资活动现金流入小计||
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金||720,000.00
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金||
page|84
筹资活动现金流出小计||720,000.00
筹资活动产生的现金流量净额||-720,000.00
四、汇率变动对现金及现金等价物的影响|-151,339.34|-384,179.59
五、现金及现金等价物净增加额|23,890,733.59|-21,422,533.09
加：期初现金及现金等价物余额|51,910,497.58|73,333,030.67
六、期末现金及现金等价物余额|75,801,231.17|51,910,497.58
