page|76
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,078,764,916.33|1,599,726,161.60
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||28,438,964.93|-
收到其他与经营活动有关的现金|五(七十八)|177,584,072.05|266,239,023.62
经营活动现金流入小计||1,284,787,953.31|1,865,965,185.22
购买商品、接受劳务支付的现金||1,372,048,821.86|3,076,037,997.12
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||82,972,349.84|47,625,366.67
支付的各项税费||199,066,282.84|250,831,210.98
支付其他与经营活动有关的现金|五(七十八)|81,687,015.58|36,251,528.98
经营活动现金流出小计||1,735,774,470.12|3,410,746,103.75
经营活动产生的现金流量净额||-450,986,516.81|-1,544,780,918.53
二、投资活动产生的现金流量：|||
收回投资收到的现金||17,000,000.00|-
取得投资收益收到的现金||1,498,454.26|6,076,612.59
处置固定资产、无形资产和其他长期资产收回的现金净额||22,000.00|133,031.00
处置子公司及其他营业单位收到的现金净额||-|-
收到其他与投资活动有关的现金|五(七十八)|155,564,005.73|20,837,333.33
投资活动现金流入小计||174,084,459.99|27,046,976.92
购建固定资产、无形资产和其他长期资产支付的现金||22,428,249.52|8,980,102.09
投资支付的现金||87,860,000.00|127,000,000.00
page|77
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|五(七十八)|-|20,000,000.00
投资活动现金流出小计||110,288,249.52|155,980,102.09
投资活动产生的现金流量净额||63,796,210.47|-128,933,125.17
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||-|875,320,000.00
其中：子公司吸收少数股东投资收到的现金||-|875,320,000.00
取得借款收到的现金||7,856,355,435.87|3,221,447,839.59
收到其他与筹资活动有关的现金|五(七十八)|84,287,851.33|-
筹资活动现金流入小计||7,940,643,287.20|4,096,767,839.59
偿还债务支付的现金||6,371,572,796.81|3,281,976,996.41
分配股利、利润或偿付利息支付的现金||432,211,937.04|460,653,326.20
其中：子公司支付给少数股东的股利、利润||27,449,666.67|44,250,000.00
支付其他与筹资活动有关的现金|五(七十八)|102,829,208.86|48,000,000.00
筹资活动现金流出小计||6,906,613,942.71|3,790,630,322.61
筹资活动产生的现金流量净额||1,034,029,344.49|306,137,516.98
四、汇率变动对现金及现金等价物的影响||92,455.38|-
五、现金及现金等价物净增加额||646,931,493.53|-1,367,576,526.72
加：期初现金及现金等价物余额||771,832,651.32|2,139,409,178.04
六、期末现金及现金等价物余额||1,418,764,144.85|771,832,651.32
