page|55
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|1|633,302,942.51|133,854,621.69
交易性金融资产|2|20,000,000.00|
衍生金融资产|||
应收票据|3|50,000.00|46,539.72
应收账款|4|27,466,145.33|29,027,655.24
应收款项融资|||
预付款项|5|6,550,631.70|2,747,018.96
其他应收款|6|3,396,184.61|3,269,557.45
其中：应收利息|||
应收股利|||
存货|7|93,536,450.69|98,370,542.33
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|8|420.00|4,774,004.89
流动资产合计||784,302,774.84|272,089,940.28
非流动资产：|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|9|242,823,225.33|203,632,482.31
在建工程|10|31,768,525.20|35,200,321.55
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|11|35,755,916.04|36,765,479.76
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产|12|2,048,812.08|1,381,641.24
其他非流动资产|13|2,841,800.00|420,946.00
非流动资产合计||315,238,278.65|277,400,870.86
资产总计||1,099,541,053.49|549,490,811.14
流动负债：|||
短期借款|||
交易性金融负债|||
page|56
衍生金融负债|||
应付票据|||
应付账款|14|28,071,981.39|25,541,760.32
预收款项|15||13,530,631.43
合同负债|16|20,404,931.85|
应付职工薪酬|17|8,239,839.74|7,963,907.92
应交税费|18|4,991,993.34|3,797,385.42
其他应付款|19|21,415,134.87|226,287.27
其中：应付利息|||
应付股利|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|20|338,396.08|
流动负债合计||83,462,277.27|51,059,972.36
非流动负债：|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|21|4,359,530.36|2,459,051.43
递延所得税负债|||
其他非流动负债|||
非流动负债合计||4,359,530.36|2,459,051.43
负债合计||87,821,807.63|53,519,023.79
所有者权益（或股东权益）：|||
实收资本（或股本）|22|96,000,000.00|72,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|23|636,268,196.66|204,359,422.96
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|24|33,657,104.92|25,873,236.44
未分配利润|25|245,793,944.28|193,739,127.95
所有者权益（或股东权益）合计||1,011,719,245.86|495,971,787.35
page|57
负债和所有者权益（或股东权益）总计||1,099,541,053.49|549,490,811.14
page|58
四、净利润（净亏损以“－”号填列）||77,838,684.81|88,386,119.27
（一）持续经营净利润（净亏损以“－”号填列）||77,838,684.81|88,386,119.27
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
7.其他|||
六、综合收益总额||77,838,684.81|88,386,119.27
七、每股收益：|||
（一）基本每股收益(元/股)||1.08|1.23
（二）稀释每股收益(元/股)||1.08|1.23
page|59
收到的税费返还||10,178,275.74|18,305,144.08
收到其他与经营活动有关的现金|1|15,218,976.34|22,886,953.95
经营活动现金流入小计||402,844,822.97|475,516,209.71
购买商品、接受劳务支付的现金||189,985,057.73|245,416,362.80
支付给职工及为职工支付的现金||53,745,417.42|59,732,661.60
支付的各项税费||14,832,307.43|14,303,135.13
支付其他与经营活动有关的现金|2|19,032,668.08|32,929,820.06
经营活动现金流出小计||277,595,450.66|352,381,979.59
经营活动产生的现金流量净额||125,249,372.31|123,134,230.12
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||72,500.00|202,893.20
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||72,500.00|202,893.20
购建固定资产、无形资产和其他长期资产支付的现金||75,996,455.20|64,890,918.01
投资支付的现金|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|3|20,000,000.00|
投资活动现金流出小计||95,996,455.20|64,890,918.01
投资活动产生的现金流量净额||-95,923,955.20|-64,688,024.81
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||482,702,641.51|
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||482,702,641.51|
偿还债务支付的现金|||
