page|88
项目|附注|2020 年度|2019 年度
一、营业总收入||17,862,576,310.97|14,710,394,330.48
其中：营业收入|七.36|17,862,576,310.97|14,710,394,330.48
二、营业总成本||17,527,201,763.82|14,132,305,583.63
其中：营业成本|七.36|16,021,949,803.31|12,921,911,289.74
税金及附加|七.37|144,508,051.90|73,864,584.68
销售费用|七.38|25,551,316.68|35,838,837.23
管理费用|七.39|232,481,076.06|239,128,657.45
研发费用|七.40|982,709,219.11|874,350,961.81
财务费用|七.41|120,002,296.76|-12,788,747.28
其中：利息费用|七.41|4,933,710.82|978,402.78
利息收入|七.41|14,808,307.92|18,094,932.98
加：其他收益|七.42|179,911,550.01|135,199,241.09
投资收益（损失以“－”号填列）  七.43||31,187,308.21|-66,288,499.95
其中：对联营企业和合营企业的投资收益|七.43|-95,134,095.86|-222,251,710.31
公允价值变动收益（损失以“－”号填列）|七.44|24,560,697.85|0
信用减值损失（损失以“-”号填列）|七.45|-23,549,323.57|-17,618,434.85
资产减值损失（损失以“-”号填列）|七.46|-30,226,576.12|-450,485,251.77
资产处置收益（损失以“－”号填列）|七.47|0|151,900.93
三、营业利润（亏损以“－”号填列）||517,258,203.53|179,047,702.30
加：营业外收入|七.48|24,132,753.92|34,642,043.51
减：营业外支出|七.49|1,948,828.04|4,947,965.35
四、利润总额（亏损总额以“－”号填列）||539,442,129.41|208,741,780.46
减：所得税费用|七.50|173,910,854.01|180,095,526.74
五、净利润（净亏损以“－”号填列）||365,531,275.40|28,646,253.72
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||365,531,275.40|28,646,253.72
2.终止经营净利润（净亏损以“－”号填列）||0|0
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||363,299,190.50|27,926,761.89
2.少数股东损益（净亏损以“-”号填列）||2,232,084.90|719,491.83
六、其他综合收益的税后净额||48,253,728.47|21,319,269.84
（一）归属母公司所有者的其他综合收益的税后净额||48,523,606.02|21,341,488.86
1．不能重分类进损益的其他综合收益||-5,890,755.00|19,484,805.00
page|89
（1）其他权益工具投资公允价值变动||-5,890,755.00|19,484,805.00
2．将重分类进损益的其他综合收益||54,414,361.02|1,856,683.86
（1）外币财务报表折算差额||54,414,361.02|1,856,683.86
（二）归属于少数股东的其他综合收益的税后净额||-269,877.55|-22,219.02
七、综合收益总额||413,785,003.87|49,965,523.56
（一）归属于母公司所有者的综合收益总额||411,822,796.52|49,268,250.75
（二）归属于少数股东的综合收益总额||1,962,207.35|697,272.81
八、每股收益：|||
（一）基本每股收益(元/股)|七.57|0.08|0.01
（二）稀释每股收益(元/股)|七.57|0.08|0.01
