page|75
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
page|76
销售商品、提供劳务收到的现金|4,668,946,131.53|3,985,126,813.93
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|13,296,219.99|6,233,512.93
收到其他与经营活动有关的现金|174,678,830.11|130,290,699.25
经营活动现金流入小计|4,856,921,181.63|4,121,651,026.11
购买商品、接受劳务支付的现金|3,141,494,219.81|2,719,352,518.90
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|478,063,646.01|354,196,360.58
支付的各项税费|166,370,829.51|167,486,517.16
支付其他与经营活动有关的现金|508,205,219.65|394,143,483.93
经营活动现金流出小计|4,294,133,914.98|3,635,178,880.57
经营活动产生的现金流量净额|562,787,266.65|486,472,145.54
二、投资活动产生的现金流量：||
收回投资收到的现金|3,363,448,368.46|4,842,963,000.00
取得投资收益收到的现金|27,008,247.13|18,973,610.17
处置固定资产、无形资产和其他长期资产收回的现金净额|4,157,178.04|47,879,959.93
page|77
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|3,394,613,793.63|4,909,816,570.10
购建固定资产、无形资产和其他长期资产支付的现金|201,072,313.85|88,801,795.09
投资支付的现金|3,827,906,967.46|4,911,343,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||3,660,925.62
支付其他与投资活动有关的现金||
投资活动现金流出小计|4,028,979,281.31|5,003,805,720.71
投资活动产生的现金流量净额|-634,365,487.68|-93,989,150.61
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|124,560,960.00|102,900,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|124,560,960.00|102,900,000.00
偿还债务支付的现金|100,100,000.00|102,900,000.00
分配股利、利润或偿付利息支付的现金|36,822,201.62|23,655,976.20
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|2,515,323.56|
筹资活动现金流出小计|139,437,525.18|126,555,976.20
筹资活动产生的现金流量净额|-14,876,565.18|-23,655,976.20
四、汇率变动对现金及现金等价物的影响|-1,021,414.73|-4,289,510.81
五、现金及现金等价物净增加额|-87,476,200.94|364,537,507.92
加：期初现金及现金等价物余额|705,410,254.57|340,872,746.65
六、期末现金及现金等价物余额|617,934,053.63|705,410,254.57
