page|51
项目|附注|2020 年度|2019 年度
一、营业总收入||8,129,616,635.73|7,778,849,374.39
其中：营业收入|六、36|8,129,616,635.73|7,778,849,374.39
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,768,561,104.76|7,458,856,163.86
其中：营业成本|六、36|6,890,544,288.59|6,615,877,435.95
page|52
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|六、37|23,733,090.82|19,374,359.34
销售费用|六、38|364,488,667.20|375,388,680.37
管理费用|六、39|189,086,043.75|191,252,919.80
研发费用|六、40|306,707,418.28|280,685,801.14
财务费用|六、41|-5,998,403.88|-23,723,032.74
其中：利息费用||1,597,623.23|3,817,838.10
利息收入||15,227,238.68|27,625,748.41
加：其他收益|六、42|57,098,057.35|45,687,156.54
投资收益（损失以“－”号填列）|六、43|226,066.48|40,050.87
其中：对联营企业和合营企业的投资收益||226,066.48|40,050.87
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|六、44|-32,188,678.37|13,982,871.70
资产减值损失（损失以“-”号填列）|六、45|-8,538,461.77|13,389,311.97
资产处置收益（损失以“－”号填列）|六、46|-138,896.43|343,731.15
三、营业利润（亏损以“－”号填列）||377,513,618.23|393,436,332.76
加：营业外收入|六、47|1,055,985.34|13,676,660.39
减：营业外支出|六、48|9,087,025.13|9,958,368.29
四、利润总额（亏损总额以“－”号填列）||369,482,578.44|397,154,624.86
减：所得税费用|六、49|34,285,449.97|54,440,117.16
五、净利润（净亏损以“－”号填列）||335,197,128.47|342,714,507.70
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||335,197,128.47|343,001,054.49
2.终止经营净利润（净亏损以“－”号填列）|||-286,546.79
（二）按所有权归属分类|||
page|53
1.归属于母公司股东的净利润（净亏损以“-”号填列）||317,473,880.12|321,521,980.99
2.少数股东损益（净亏损以“-”号填列）||17,723,248.35|21,192,526.71
六、其他综合收益的税后净额||-45,797,303.89|2,024,698.66
（一）归属母公司所有者的其他综合收益的税后净额||-45,797,303.89|2,024,698.66
1．不能重分类进损益的其他综合收益||-32,986,814.22|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|六、33|-32,986,814.22|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-12,810,489.67|2,024,698.66
（1）权益法下可转损益的其他综合收益|六、33|8,093.93|-23,403.85
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|六、33|-12,818,583.60|2,048,102.51
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||289,399,824.58|344,739,206.36
（一）归属于母公司所有者的综合收益总额||271,676,576.23|323,546,679.65
（二）归属于少数股东的综合收益总额||17,723,248.35|21,192,526.71
八、每股收益：|||
（一）基本每股收益(元/股)|十六、2|0.7438|0.7552
（二）稀释每股收益(元/股)|十六、2|0.7438|0.7552
