page|129
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|2,708,015,302.03|1,723,797,551.90
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|197,121,358.99|97,518,574.23
收到其他与经营活动有关的现金|53,702,026.33|37,335,235.91
经营活动现金流入小计|2,958,838,687.35|1,858,651,362.04
购买商品、接受劳务支付的现金|1,722,521,411.95|986,248,987.76
page|130
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|405,957,301.06|272,149,120.86
支付的各项税费|149,662,628.97|98,237,568.90
支付其他与经营活动有关的现金|415,279,170.71|285,571,808.84
经营活动现金流出小计|2,693,420,512.69|1,642,207,486.36
经营活动产生的现金流量净额|265,418,174.66|216,443,875.68
二、投资活动产生的现金流量：||
收回投资收到的现金|28,000,000.00|230,000,000.00
取得投资收益收到的现金|22,307,061.25|9,724,127.97
处置固定资产、无形资产和其他长期资产收回的现金净额|1,167,472.58|8,240,277.49
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|70,567,665.66|106,999,202.96
投资活动现金流入小计|122,042,199.49|354,963,608.42
购建固定资产、无形资产和其他长期资产支付的现金|312,106,777.07|771,816,189.93
投资支付的现金|50,000,000.00|105,529,845.77
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||350,417,210.86
投资活动现金流出小计|362,106,777.07|1,227,763,246.56
投资活动产生的现金流量净额|-240,064,577.58|-872,799,638.14
三、筹资活动产生的现金流量：||
page|131
吸收投资收到的现金|707,876,858.86|6,019,845.77
其中：子公司吸收少数股东投资收到的现金|89,076.07|6,019,845.77
取得借款收到的现金|965,099,694.13|1,434,568,447.30
收到其他与筹资活动有关的现金|277,508.03|129,525,354.32
筹资活动现金流入小计|1,673,254,061.02|1,570,113,647.39
偿还债务支付的现金|900,811,153.00|715,630,896.45
分配股利、利润或偿付利息支付的现金|42,410,316.48|40,494,039.17
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|91,238,047.31|39,073,022.15
筹资活动现金流出小计|1,034,459,516.79|795,197,957.77
筹资活动产生的现金流量净额|638,794,544.23|774,915,689.62
四、汇率变动对现金及现金等价物的影响|-37,548,712.18|-2,711,031.65
五、现金及现金等价物净增加额|626,599,429.13|115,848,895.51
加：期初现金及现金等价物余额|438,571,894.58|322,722,999.07
六、期末现金及现金等价物余额|1,065,171,323.71|438,571,894.58
