page|77
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,351,963,210.60|1,561,769,061.58
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||71,407,103.14|96,499,926.21
收到其他与经营活动有关的现金||21,084,680.36|21,753,704.65
经营活动现金流入小计||1,444,454,994.10|1,680,022,692.44
购买商品、接受劳务支付的现金||686,715,114.27|916,954,962.97
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||270,877,091.08|295,880,092.70
支付的各项税费||62,125,654.82|68,284,215.69
支付其他与经营活动有关的现金||73,674,636.16|135,134,205.14
经营活动现金流出小计||1,093,392,496.33|1,416,253,476.50
经营活动产生的现金流量净额||351,062,497.77|263,769,215.94
二、投资活动产生的现金流量：|||
收回投资收到的现金||632,471,683.19|850,877,514.83
page|78
项目|附注|2020年度|2019年度
取得投资收益收到的现金||11,378,319.69|25,518,695.73
处置固定资产、无形资产和其他长期资产收回的现金净额||649,760.00|800.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||91,000,000.00|
投资活动现金流入小计||735,499,762.88|876,397,010.56
购建固定资产、无形资产和其他长期资产支付的现金||139,313,239.28|188,154,912.67
投资支付的现金||552,471,683.19|954,138,785.97
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||160,013,204.47|44,212,649.99
投资活动现金流出小计||851,798,126.94|1,186,506,348.63
投资活动产生的现金流量净额||-116,298,364.06|-310,109,338.07
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||23,225,400.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||104,056,000.00|417,973,300.00
收到其他与筹资活动有关的现金||11,700,950.00|
筹资活动现金流入小计||115,756,950.00|441,198,700.00
偿还债务支付的现金||262,609,000.00|480,234,900.00
分配股利、利润或偿付利息支付的现金||128,941,434.29|54,085,355.13
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||83,764,508.26|194,651,785.42
筹资活动现金流出小计||475,314,942.55|728,972,040.55
筹资活动产生的现金流量净额||-359,557,992.55|-287,773,340.55
四、汇率变动对现金及现金等价物的影响||-3,705,162.52|7,179,464.57
五、现金及现金等价物净增加额||-128,499,021.36|-326,933,998.11
加：期初现金及现金等价物余额||851,227,370.44|1,178,161,368.55
六、期末现金及现金等价物余额||722,728,349.08|851,227,370.44
