page|103
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|174,710,515.75|323,398,436.98
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
page|104
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||488,754.38
收到其他与经营活动有关的现金|2,280,545.16|20,824,328.89
经营活动现金流入小计|176,991,060.91|344,711,520.25
购买商品、接受劳务支付的现金|156,998,826.77|175,825,244.17
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|33,196,805.31|37,984,385.77
支付的各项税费|3,675,484.82|3,438,847.51
支付其他与经营活动有关的现金|54,403,838.16|83,327,076.41
经营活动现金流出小计|248,274,955.06|300,575,553.86
经营活动产生的现金流量净额|-71,283,894.15|44,135,966.39
二、投资活动产生的现金流量：||
收回投资收到的现金|47,145,600.00|
取得投资收益收到的现金|5,364,913.48|
处置固定资产、无形资产和其他长期资产收回的现金净额|2,003,787.71|996,500.00
处置子公司及其他营业单位收到的现金净额|98,512.44|23,680,827.39
收到其他与投资活动有关的现金|67,670,000.00|
投资活动现金流入小计|122,282,813.63|24,677,327.39
购建固定资产、无形资产和其他长期资产支付的现金|4,301,226.87|3,328,403.87
page|105
投资支付的现金|45,870,000.00|
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||7,500,000.00
投资活动现金流出小计|50,171,226.87|10,828,403.87
投资活动产生的现金流量净额|72,111,586.76|13,848,923.52
三、筹资活动产生的现金流量：||
吸收投资收到的现金|10,375,000.00|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|270,000,000.00|230,000,000.00
收到其他与筹资活动有关的现金|190,500,000.00|5,000,000.00
筹资活动现金流入小计|470,875,000.00|235,000,000.00
偿还债务支付的现金|330,040,833.34|378,000,000.00
分配股利、利润或偿付利息支付的现金|9,004,022.99|10,599,519.59
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|130,295,883.35|
筹资活动现金流出小计|469,340,739.68|388,599,519.59
筹资活动产生的现金流量净额|1,534,260.32|-153,599,519.59
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|2,361,952.93|-95,614,629.68
加：期初现金及现金等价物余额|589,941.08|96,204,570.76
六、期末现金及现金等价物余额|2,951,894.01|589,941.08
