page|67
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|115,766,659.02|20,947,906.23
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|七、4|54,857,689.16|18,966,917.83
应收账款|七、5|110,877,523.25|123,509,263.00
应收款项融资|七、6|135,622,466.21|44,808,189.45
预付款项|七、7|367,012.61|4,749,099.71
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|344,513.33|272,795.11
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|75,726,131.76|59,280,498.79
合同资产||16,497,313.45|
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|313,093,381.71|964,654.98
流动资产合计||823,152,690.50|273,499,325.10
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|206,355,800.15|143,115,482.59
在建工程|七、22|14,175,088.71|50,038,147.14
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|13,088,531.03|14,397,143.21
开发支出|||
商誉|||
page|68
长期待摊费用|七、29|8,320,407.56|8,593,135.61
递延所得税资产|七、30|10,982,865.93|8,763,416.13
其他非流动资产|七、31|835,400.00|4,446,284.42
非流动资产合计||253,758,093.38|229,353,609.10
资产总计||1,076,910,783.88|502,852,934.20
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|39,289,086.34|26,603,402.61
预收款项|七、37||472,743.47
合同负债|七、38|275,554.05|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|13,851,237.61|11,584,995.73
应交税费|七、40|30,737,508.00|8,323,252.37
其他应付款|七、41|198,731.26|429,491.11
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|35,822.03|
流动负债合计||84,387,939.29|47,413,885.29
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|七、50|19,329,216.25|15,071,890.72
递延收益|七、51|11,736,292.85|11,574,425.86
递延所得税负债|||
其他非流动负债|||
非流动负债合计||31,065,509.10|26,646,316.58
负债合计||115,453,448.39|74,060,201.87
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|209,806,100.00|112,391,500.00
其他权益工具|||
page|69
其中：优先股|||
永续债|||
资本公积|七、55|354,619,694.02|20,523,597.32
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、59|72,021,316.70|58,214,502.65
一般风险准备|||
未分配利润|七、60|325,010,224.77|237,663,132.36
归属于母公司所有者权益（或股东权益）合计||961,457,335.49|428,792,732.33
少数股东权益|||
所有者权益（或股东权益）合计||961,457,335.49|428,792,732.33
负债和所有者权益（或股东权益）总计||1,076,910,783.88|502,852,934.20
