page|89
项目|附注|2019 年度|2018 年度
一、营业总收入||1,446,107,390.64|1,088,390,484.19
其中：营业收入|七、59|1,446,107,390.64|1,088,390,484.19
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,300,570,674.61|951,552,995.76
其中：营业成本|七、59|958,950,301.30|688,186,354.95
利息支出|||
手续费及佣金支出|||
page|90
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|13,852,980.73|11,279,846.66
销售费用|七、61|17,643,096.45|15,926,768.71
管理费用|七、62|136,477,079.06|101,904,048.52
研发费用|七、63|140,954,687.98|100,853,312.05
财务费用|七、64|32,692,529.09|33,402,664.87
其中：利息费用||47,487,358.43|47,699,086.41
利息收入||10,970,963.06|7,013,320.42
加：其他收益|七、65|52,101,000.64|41,264,646.63
投资收益（损失以“－”号填列）|七、66|4,228,844.14|2,541,570.77
其中：对联营企业和合营企业的投资收益||4,042,828.72|161,909.42
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、68|605,924.27|
信用减值损失（损失以“-”号填列）|七、69|-20,402,826.20|
资产减值损失（损失以“-”号填列）|七、70|-16,800,653.63|-33,665,766.20
资产处置收益（损失以“－”号填列）|七、71||366,150.15
三、营业利润（亏损以“－”号填列）||165,269,005.25|147,344,089.78
加：营业外收入|七、72|4,502,022.85|706,538.47
减：营业外支出|七、73|2,396,804.57|174,844.26
四、利润总额（亏损总额以“－”号填列）||167,374,223.53|147,875,783.99
减：所得税费用|七、74|13,892,971.81|13,985,771.67
五、净利润（净亏损以“－”号填列）||153,481,251.72|133,890,012.32
（一）按经营持续性分类|||
1.持续经营净利润（净亏||153,481,251.72|133,890,012.32
page|91
损以“－”号填列）|||
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||158,241,466.97|134,953,577.32
2.少数股东损益（净亏损以“-”号填列）||-4,760,215.25|-1,063,565.00
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||153,481,251.72|133,890,012.32
page|92
（一）归属于母公司所有者的综合收益总额||158,241,466.97|134,953,577.32
（二）归属于少数股东的综合收益总额||-4,760,215.25|-1,063,565.00
八、每股收益：|||
（一）基本每股收益(元/股)  十八、2||0.3809|0.3399
（二）稀释每股收益(元/股)  十八、2||0.3809|0.3399
