page|118
项目|2020 年度|2019 年度
一、营业总收入|92,060,443,406.22|86,803,376,390.13
其中：营业收入|92,060,443,406.22|86,803,376,390.13
page|119
项目|2020 年度|2019 年度
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|90,935,883,694.22|85,997,595,394.26
其中：营业成本|88,465,675,189.24|83,316,650,862.54
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|84,773,456.83|82,483,190.11
销售费用|1,769,346,583.68|1,698,215,203.52
管理费用|238,509,366.95|264,454,079.15
研发费用|181,767,255.95|145,505,051.85
财务费用|195,811,841.57|490,287,007.09
其中：利息费用|422,841,970.56|438,197,857.53
利息收入|47,321,284.44|22,485,348.94
加：其他收益|39,238,111.23|58,955,678.15
投资收益（损失以“－”号填列）|-109,396,819.64|59,517,156.32
其中：对联营企业和合营企业的投资收益|25,964,362.78|59,517,314.09
以摊余成本计量的金融资产终止确认收益|-50,089,180.69|-72,193,825.52
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-84,209,133.11|37,245,054.20
信用减值损失（损失以“-”号填列）|-86,526,484.12|-63,728,905.38
资产减值损失（损失以“-”号填|21,093,299.71|19,934,952.66
page|120
项目|2020 年度|2019 年度
列）||
资产处置收益（损失以“-”号填列）|12,001,122.16|2,546,957.87
三、营业利润（亏损以“－”号填列）|916,759,808.23|920,251,889.69
加：营业外收入|14,745,429.25|16,441,524.56
减：营业外支出|98,594,087.45|5,204,436.99
四、利润总额（亏损总额以“－”号填列）|832,911,150.03|931,488,977.26
减：所得税费用|208,811,129.44|229,831,669.75
五、净利润（净亏损以“－”号填列）|624,100,020.59|701,657,307.51
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|624,100,020.59|516,026,502.55
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|624,091,822.04|701,410,697.57
2.少数股东损益|8,198.55|246,609.94
六、其他综合收益的税后净额|-35,050,538.01|14,200,597.52
归属母公司所有者的其他综合收益的税后净额|-35,050,538.01|14,200,597.52
（一）不能重分类进损益的其他综合收益|7,738,537.92|2,207,301.98
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益|-5,750,919.40|-1,083,618.52
3.其他权益工具投资公允价值变动|13,489,457.32|3,290,920.50
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-42,789,075.93|11,993,295.54
1.权益法下可转损益的其他综合收益|-1,661,885.41|83,608.80
2.其他债权投资公允价值变|634,532.41|-805,002.01
page|121
项目|2020 年度|2019 年度
动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-41,761,722.93|12,714,688.75
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|589,049,482.58|715,857,905.03
归属于母公司所有者的综合收益总额|589,041,284.03|715,611,295.09
归属于少数股东的综合收益总额|8,198.55|246,609.94
八、每股收益：||
（一）基本每股收益|0.9637|1.0788
（二）稀释每股收益|0.9509|1.0740
