page|76
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、（一）|327,924,365.59|335,274,967.84
结算备付金|||
拆出资金|||
交易性金融资产|七、（二）|78,887,241.81|
以公 允价值计量且 其变动计入当期损益的金融资产|||29,695,915.90
衍生金融资产|||
应收票据|七、（四）|34,389,110.09|37,842,036.59
应收账款|七、（五）|446,893,948.51|341,046,913.42
应收款项融资|七、（六）|53,583,910.08|
预付款项|七、（七）|9,064,787.64|17,328,760.74
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、（八）|16,329,627.56|22,497,515.01
其中：应收利息|||61,041.09
应收股利|||
买入返售金融资产|||
存货|七、（九）|135,429,059.83|192,992,829.96
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、（十二）|4,440,361.12|85,195,150.34
流动资产合计||1,106,942,412.23|1,061,874,089.80
非流动资产：|||
发放贷款和垫款|||
page|77
债权投资|||
可供出售金融资产|||600,000.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|七、（十六）|33,056,478.01|47,286,530.38
其他权益工具投资|七、（十七）|600,000.00|
其他非流动金融资产|||
投资性房地产|||
固定资产|七、（二十）|669,594,084.36|475,187,876.71
在建工程|七、（二十一）|98,563,101.17|202,022,515.58
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、（二十五）|203,684,265.56|187,284,669.83
开发支出|七、（二十六）|9,173,865.13|
商誉|七、（二十七）|280,180,513.05|271,215,174.17
长期待摊费用|七、（二十八）|7,945,802.25|2,358,957.71
递延所得税资产|七、（二十九）|17,047,966.98|4,838,095.20
其他非流动资产|七、（三十）|21,472,092.92|32,335,002.43
非流动资产合计||1,341,318,169.43|1,223,128,822.01
资产总计||2,448,260,581.66|2,285,002,911.81
流动负债：|||
短期借款|七、（三十一）|279,611,700.00|242,531,526.40
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公 允价值计量且 其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七、（三十四）|36,596,265.26|5,450,900.00
应付账款|七、（三十五）|271,674,382.53|144,509,538.75
预收款项|七、（三十六）|13,284,307.06|17,314,085.61
卖出回购金融资产款|||
吸收存款及同业存放|||
page|78
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、（三十七）|23,090,214.62|20,576,745.96
应交税费|七、（三十八）|27,144,622.10|10,843,175.31
其他应付款|七、（三十九）|144,286,557.64|272,762,146.15
其中：应付利息||667,623.99|611,626.42
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、（四十一）||64,000,000.00
其他流动负债|||
流动负债合计||795,688,049.21|777,988,118.18
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|七、（四十四）|93,256,765.27|88,462,955.11
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、（四十九）|72,024,059.35|52,968,903.38
递延所得税负债|七、（二十九）|22,119,957.99|19,685,485.22
其他非流动负债|||
非流动负债合计||187,400,782.61|161,117,343.71
负债合计||983,088,831.82|939,105,461.89
所有者权益（或股东权益）：|||
实收资本（或股本）|七、（五十一）|702,815,912.00|540,617,836.00
其他权益工具|七、（五十二）|21,882,616.21|21,903,956.66
其中：优先股|||
永续债|||
资本公积|七、（五十三）|304,864,500.98|459,262,150.46
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七、（五|61,174,091.09|45,397,064.68
page|79
|十七）||
一般风险准备|||
未分配利润|七、（五十八）|334,135,483.92|260,068,935.31
归属 于母公司所有 者权益（或股东权益）合计||1,424,872,604.20|1,327,249,943.11
少数股东权益||40,299,145.64|18,647,506.81
所 有 者 权 益 （ 或 股 东 权益）合计||1,465,171,749.84|1,345,897,449.92
负债和所有者权益（或股东权益）总计||2,448,260,581.66|2,285,002,911.81
