page|66
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||835,980,622.37|1,117,554,471.00
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||52,036.76|23,282,464.17
收到其他与经营活动有关的现金|76|43,758,176.92|36,826,913.76
经营活动现金流入小计||879,790,836.05|1,177,663,848.93
购买商品、接受劳务支付的现金||587,998,899.12|776,512,973.49
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||94,011,680.23|80,618,251.94
支付的各项税费||44,241,801.13|32,316,470.54
支付其他与经营活动有关的现金|76|89,994,542.41|97,428,268.96
经营活动现金流出小计||816,246,922.89|986,875,964.93
经营活动产生的现金流量净额||63,543,913.16|190,787,884.00
二、投资活动产生的现金流量：|||
收回投资收到的现金||45,397,000.00|
取得投资收益收到的现金||4,400,000.00|53,019,309.62
处置固定资产、无形资产和其他长期资产收回的现金净额||420,231,709.84|5,322,111.55
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|76|2,140,949,491.88|1,877,114,483.53
投资活动现金流入小计||2,610,978,201.72|1,935,455,904.70
page|67
购建固定资产、无形资产和其他长期资产支付的现金||7,310,552.56|15,575,478.73
投资支付的现金||300,000.00|87,100,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||66,625,000.00|79,312,188.15
支付其他与投资活动有关的现金|76|2,085,468,414.78|1,921,006,695.53
投资活动现金流出小计||2,159,703,967.34|2,102,994,362.41
投资活动产生的现金流量净额||451,274,234.38|-167,538,457.71
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,075,975,000.00|1,330,560,483.77
收到其他与筹资活动有关的现金|76|2,673,801.17|14,330,000.00
筹资活动现金流入小计||1,078,648,801.17|1,344,890,483.77
偿还债务支付的现金||1,426,000,000.00|1,281,258,602.02
分配股利、利润或偿付利息支付的现金||71,530,688.13|52,146,121.75
其中：子公司支付给少数股东的股利、利润||20,673,000.00|6,061,587.42
支付其他与筹资活动有关的现金|76|3,175,052.61|4,782,172.00
筹资活动现金流出小计||1,500,705,740.74|1,338,186,895.77
筹资活动产生的现金流量净额||-422,056,939.57|6,703,588.00
四、汇率变动对现金及现金等价物的影响||244,695.44|1,914,137.83
五、现金及现金等价物净增加额||93,005,903.41|31,867,152.12
加：期初现金及现金等价物余额||214,548,201.12|182,681,049.00
六、期末现金及现金等价物余额||307,554,104.53|214,548,201.12
