page|107
项目|2020 年度|2019 年度
一、营业总收入|108,976,528,634.99|73,463,914,005.88
其中：营业收入|108,976,528,634.99|73,463,914,005.88
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|108,039,765,997.63|72,900,810,650.98
其中：营业成本|106,780,251,925.89|71,831,749,868.05
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|84,347,098.37|49,405,176.82
销售费用|306,407,070.38|297,295,285.96
管理费用|392,369,835.62|329,740,239.73
研发费用|16,033.40|3,568,255.90
财务费用|476,374,033.97|389,051,824.52
其中：利息费用|625,892,513.44|369,020,866.44
利息收入|163,447,001.42|38,084,316.64
加：其他收益|64,115,473.26|37,911,843.43
投资收益（损失以“－”号填列）|-115,901,870.24|184,862,705.37
其中：对联营企业和合营企业的投资收益|44,168,270.67|29,334,783.52
以摊余成本计量的金融资产终止确认收益|-43,069,796.98|-11,279,671.62
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|5,130,082.16|18,349,576.03
信用减值损失（损失以“-”号填列）|-36,457,483.69|-18,365,548.23
资产减值损失（损失以“-”号填列）|-34,157,282.38|-24,779,224.78
page|108
资产处置收益（损失以“-”号填列）|73,507.83|285,593.86
三、营业利润（亏损以“－”号填列）|819,565,064.30|761,368,300.58
加：营业外收入|7,667,068.58|8,344,843.72
减：营业外支出|4,860,509.17|5,089,974.04
四、利润总额（亏损总额以“－”号填列）|822,371,623.71|764,623,170.26
减：所得税费用|198,905,756.79|185,354,813.63
五、净利润（净亏损以“－”号填列）|623,465,866.92|579,268,356.63
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|623,465,866.92|579,268,356.63
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|555,142,347.26|536,271,746.40
2.少数股东损益|68,323,519.66|42,996,610.23
六、其他综合收益的税后净额|-5,922,086.86|518,048.09
归属母公司所有者的其他综合收益的税后净额|-6,790,419.08|672,005.26
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-6,790,419.08|672,005.26
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-6,790,419.08|672,005.26
page|109
7.其他||
归属于少数股东的其他综合收益的税后净额|868,332.22|-153,957.17
七、综合收益总额|617,543,780.06|579,786,404.72
归属于母公司所有者的综合收益总额|548,351,928.18|536,943,751.66
归属于少数股东的综合收益总额|69,191,851.88|42,842,653.06
八、每股收益：||
（一）基本每股收益|0.77|0.74
（二）稀释每股收益|0.76|0.73
