page|86
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||6,795,032,731.88|7,100,145,598.40
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||21,198,849.76|19,064,314.95
收到其他与经营活动有关的现金||55,006,981.03|65,373,772.30
经营活动现金流入小计||6,871,238,562.67|7,184,583,685.65
购买商品、接受劳务支付的现金||1,369,975,593.59|1,468,104,369.07
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,828,060,699.45|1,889,035,040.35
支付的各项税费||807,393,403.54|1,050,766,368.68
page|87
支付其他与经营活动有关的现金||309,982,459.67|323,541,379.39
经营活动现金流出小计||4,315,412,156.25|4,731,447,157.49
经营活动产生的现金流量净额||2,555,826,406.42|2,453,136,528.16
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,107,001,414.16|809,337,085.14
取得投资收益收到的现金||113,987,402.25|62,666,248.84
处置固定资产、无形资产和其他长期资产收回的现金净额||14,374,678.11|193,220,009.39
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||41,523,116.22|14,075,064.86
投资活动现金流入小计||1,276,886,610.74|1,079,298,408.23
购建固定资产、无形资产和其他长期资产支付的现金||1,209,805,363.56|994,274,863.72
投资支付的现金||1,825,568,314.16|908,337,085.14
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||6,000,000.00|6,000,000.00
投资活动现金流出小计||3,041,373,677.72|1,908,611,948.86
投资活动产生的现金流量净额||-1,764,487,066.98|-829,313,540.63
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,483,000,000.00|1,160,081,699.05
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,483,000,000.00|1,160,081,699.05
偿还债务支付的现金||1,382,865,786.20|1,876,823,912.85
分配股利、利润或偿付利息支付的现金||816,523,105.08|770,067,689.01
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||7,956,338.38|8,546,970.14
筹资活动现金流出小计||2,207,345,229.66|2,655,438,572.00
筹资活动产生的现金流量净额||-724,345,229.66|-1,495,356,872.95
四、汇率变动对现金及现金等价物的影响||-2,416,091.88|2,287,028.03
五、现金及现金等价物净增加额||64,578,017.90|130,753,142.61
加：期初现金及现金等价物余额||2,115,226,869.17|1,984,473,726.56
page|88
六、期末现金及现金等价物余额||2,179,804,887.07|2,115,226,869.17
