page|78
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,871,848,287.56|6,591,937,807.61
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
page|79
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||211,292,164.93|228,050,726.63
收到其他与经营活动有关的现金  七、78||213,437,448.22|163,091,280.04
经营活动现金流入小计||9,296,577,900.71|6,983,079,814.28
购买商品、接受劳务支付的现金||6,598,496,282.27|4,534,735,801.06
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||655,449,697.52|579,108,631.16
支付的各项税费||371,902,010.82|340,389,040.09
支付其他与经营活动有关的现金  七、78||757,221,364.75|613,955,212.83
经营活动现金流出小计||8,383,069,355.36|6,068,188,685.14
经营活动产生的现金流量净额||913,508,545.35|914,891,129.14
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,375,127,050.00|3,188,000,000.00
取得投资收益收到的现金||29,517,017.72|93,857,191.40
处置固定资产、无形资产和其他长期资产收回的现金净额||17,253,842.78|10,414,348.66
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金  七、78|||
投资活动现金流入小计||1,421,897,910.50|3,292,271,540.06
购建固定资产、无形资产和其他长期资产支付的现金||169,449,865.25|260,903,212.24
投资支付的现金||605,596,800.00|3,772,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||1,491,503.75|
支付其他与投资活动有关的现金  七、78|||3,659,424.53
投资活动现金流出小计||776,538,169.00|4,036,562,636.77
投资活动产生的现金流量净额||645,359,741.50|-744,291,096.71
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||17,635,000.00|30,488,530.00
其中：子公司吸收少数股东投资收到的现金||17,635,000.00|23,346,040.00
page|80
取得借款收到的现金||233,204,644.00|432,869,141.97
收到其他与筹资活动有关的现金  七、78|||18,000,000.00
筹资活动现金流入小计||250,839,644.00|481,357,671.97
偿还债务支付的现金||33,432,153.05|430,961,539.35
分配股利、利润或偿付利息支付的现金||277,194,093.41|246,481,934.21
其中：子公司支付给少数股东的股利、利润||56,408,237.68|56,207,559.40
支付其他与筹资活动有关的现金  七、78||19,945,000.00|34,881,258.20
筹资活动现金流出小计||330,571,246.46|712,324,731.76
筹资活动产生的现金流量净额||-79,731,602.46|-230,967,059.79
四、汇率变动对现金及现金等价物的影响||-37,150,852.99|8,418,181.72
五、现金及现金等价物净增加额||1,441,985,831.40|-51,948,845.64
加：期初现金及现金等价物余额||648,062,917.05|700,011,762.69
六、期末现金及现金等价物余额||2,090,048,748.45|648,062,917.05
