page|66
项目|附注|2021 年度|2020 年度
一、营业总收入||24,184,267,659.43|13,890,861,806.80
其中：营业收入|七.61|24,184,267,659.43|13,890,861,806.80
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||21,870,458,675.97|12,772,713,951.00
其中：营业成本|七.61|18,802,031,963.56|9,284,764,162.65
利息支出|||
page|67
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七.62|1,421,534,685.24|1,419,952,679.09
销售费用|七.63|682,246,095.41|489,527,428.91
管理费用|七.64|494,263,053.57|506,411,823.74
研发费用|七.65|26,639,131.54|
财务费用|七.66|443,743,746.65|1,072,057,856.61
其中：利息费用||671,995,616.87|1,152,553,674.06
利息收入||257,566,435.15|112,450,023.63
加：其他收益|七.67|13,465,692.64|46,444,033.98
投资收益（损失以“－”号填列）|七.68|201,805,973.18|372,159,598.11
其中：对联营企业和合营企业的投资收益||149,073,680.10|214,493,505.92
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七.70|-722,187,839.92|320,856,061.00
信用减值损失（损失以“-”号填列）|七.71|-8,581,262.18|-18,030,636.12
资产减值损失（损失以“-”号填列）|七.72|-403,774,348.05|-329,054,220.32
资产处置收益（损失以“－”号填列）|七.73|272,073.40|129,240.15
三、营业利润（亏损以“－”号填列）||1,394,809,272.53|1,510,651,932.60
加：营业外收入|七.74|39,948,419.68|8,171,207.08
减：营业外支出|七.75|13,439,371.55|15,176,813.84
四、利润总额（亏损总额以“－”号填列）||1,421,318,320.66|1,503,646,325.84
减：所得税费用|七.76|493,885,327.21|400,999,252.38
五、净利润（净亏损以“－”号填列）||927,432,993.45|1,102,647,073.46
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||927,432,993.45|1,068,895,554.25
2.终止经营净利润（净亏损以“－”号填列）|||33,751,519.21
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||641,255,003.77|1,234,207,312.91
2.少数股东损益（净亏损以“-”号填列）||286,177,989.68|-131,560,239.45
六、其他综合收益的税后净额||35,220,137.25|120,357,184.80
（一）归属母公司所有者的其他综合收益的税后净额||35,220,137.25|120,357,184.80
1．不能重分类进损益的其他综合收益||-669,232.65|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益||-669,232.65|
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||35,889,369.90|120,357,184.80
（1）权益法下可转损益的其他综合收益||-951,081.22|-2,759,142.34
（2）其他债权投资公允价值变动|||
page|68
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他||36,840,451.12|123,116,327.14
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||962,653,130.70|1,223,004,258.26
（一）归属于母公司所有者的综合收益总额||676,475,141.02|1,354,564,497.71
（二）归属于少数股东的综合收益总额||286,177,989.68|-131,560,239.45
八、每股收益：|||
（一）基本每股收益(元/股)||0.1700|0.4440
（二）稀释每股收益(元/股)||0.1700|0.4440
