page|85
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|457,816,046.88|613,240,379.79
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|368,932.21|900,119.58
收到其他与经营活动有关的现金|24,130,897.83|59,494,487.74
page|86
经营活动现金流入小计|482,315,876.92|673,634,987.11
购买商品、接受劳务支付的现金|338,852,257.94|507,991,878.66
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|28,166,017.40|41,256,222.09
支付的各项税费|5,409,196.81|15,382,078.19
支付其他与经营活动有关的现金|92,181,308.65|57,961,756.62
经营活动现金流出小计|464,608,780.80|622,591,935.56
经营活动产生的现金流量净额|17,707,096.12|51,043,051.55
二、投资活动产生的现金流量：||
收回投资收到的现金||1,636,364.25
取得投资收益收到的现金||104,455.57
处置固定资产、无形资产和其他长期资产收回的现金净额|201,030.60|2,095,600.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|91,345.15|
投资活动现金流入小计|292,375.75|3,836,419.82
购建固定资产、无形资产和其他长期资产支付的现金|15,801,634.66|12,682,145.33
投资支付的现金||10,198,850.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|5,604.23|
投资活动现金流出小计|15,807,238.89|22,880,995.33
投资活动产生的现金流量净额|-15,514,863.14|-19,044,575.51
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资||
page|87
收到的现金||
取得借款收到的现金|165,000,000.00|230,000,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|165,000,000.00|230,000,000.00
偿还债务支付的现金|253,000,000.00|215,000,000.00
分配股利、利润或偿付利息支付的现金|13,845,020.30|19,846,407.45
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|9,426,600.00|179,600.00
筹资活动现金流出小计|276,271,620.30|235,026,007.45
筹资活动产生的现金流量净额|-111,271,620.30|-5,026,007.45
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|-109,079,387.32|26,972,468.59
加：期初现金及现金等价物余额|235,114,432.90|208,141,964.31
六、期末现金及现金等价物余额|126,035,045.58|235,114,432.90
