page|63
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|137,871,203.63|197,415,554.68
结算备付金|||
拆出资金|||
交易性金融资产|七、2|204,756,164.38|201,402,739.73
衍生金融资产|||
应收票据|七、4|1,540,182.70|
应收账款|七、5|300,871,003.13|177,730,152.47
应收款项融资|七、6|4,404,034.41|4,194,347.17
预付款项|七、7|5,030,091.93|7,089,506.25
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|17,835,983.80|16,398,926.37
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|276,457,361.40|229,033,703.56
合同资产|七、10|21,023,160.04|8,317,517.10
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|42,628,559.45|37,966,647.63
流动资产合计||1,012,417,744.87|879,549,094.96
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|七、18|11,280,000.00|9,520,938.00
其他非流动金融资产|七、19|392,942,200.00|370,555,249.45
投资性房地产|七、20|3,309,879.61|8,272,565.55
固定资产|七、21|369,446,084.28|380,649,153.50
在建工程|七、22|68,344,849.84|56,555,513.31
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|52,791,458.14|53,064,811.47
开发支出|||
商誉|||
长期待摊费用|||
page|64
递延所得税资产|七、30|18,770,278.90|15,071,920.04
其他非流动资产|七、31|1,680,705.51|2,518,000.00
非流动资产合计||918,565,456.28|896,208,151.32
资产总计||1,930,983,201.15|1,775,757,246.28
流动负债：|||
短期借款|七、32||15,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|102,190,000.00|83,579,000.00
应付账款|七、36|334,220,806.62|287,275,948.07
预收款项|||
合同负债|七、38|250,200,199.00|216,262,142.02
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|10,863,460.36|8,389,955.54
应交税费|七、40|14,596,669.26|15,536,771.59
其他应付款|七、41|52,247,015.81|8,388,094.43
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|25,555,817.51|24,549,772.33
流动负债合计||789,873,968.56|658,981,683.98
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|20,397,180.59|14,660,825.32
递延所得税负债|七、30|2,397,968.63|1,648,835.33
其他非流动负债|||
非流动负债合计||22,795,149.22|16,309,660.65
负债合计||812,669,117.78|675,291,344.63
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|307,000,000.00|307,000,000.00
其他权益工具|||
page|65
其中：优先股|||
永续债|||
资本公积|七、55|344,863,254.73|344,863,254.73
减：库存股|||
其他综合收益|七、57|1,925,192.21|450,208.43
专项储备|七、58|30,977,111.97|27,724,263.08
盈余公积|七、59|38,371,930.52|35,571,024.48
一般风险准备|||
未分配利润|七、60|393,832,661.25|383,423,946.59
归属于母公司所有者权益（或股东权益）合计||1,116,970,150.68|1,099,032,697.31
少数股东权益||1,343,932.69|1,433,204.34
所有者权益（或股东权益）合计||1,118,314,083.37|1,100,465,901.65
负债和所有者权益（或股东权益）总计||1,930,983,201.15|1,775,757,246.28
