page|69
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||568,700,399.75|499,527,031.04
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、76（1）|8,678,406.44|13,807,874.31
经营活动现金流入小计||577,378,806.19|513,334,905.35
购买商品、接受劳务支付的现金||127,095,311.23|128,950,212.91
page|70
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||146,707,238.09|139,525,141.18
支付的各项税费||57,399,768.92|40,474,443.18
支付其他与经营活动有关的现金|七、76（2）|21,692,819.54|28,205,424.98
经营活动现金流出小计||352,895,137.78|337,155,222.25
经营活动产生的现金流量净额||224,483,668.41|176,179,683.10
二、投资活动产生的现金流量：|||
收回投资收到的现金||450,000,000.00|500,000,000.00
取得投资收益收到的现金||7,661,598.92|10,812,539.11
处置固定资产、无形资产和其他长期资产收回的现金净额|||30,024.75
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、76（3）|974,069.12|600,188.20
投资活动现金流入小计||458,635,668.04|511,442,752.06
购建固定资产、无形资产和其他长期资产支付的现金||70,845,696.50|94,749,862.27
投资支付的现金||490,000,000.00|550,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||560,845,696.50|644,749,862.27
投资活动产生的现金流量净额||-102,210,028.46|-133,307,110.21
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||18,815,600.00|16,602,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||18,815,600.00|16,602,000.00
筹资活动产生的现金流量净额||-18,815,600.00|-16,602,000.00
四、汇率变动对现金及现金等价物的影响||439.06|-18.62
五、现金及现金等价物净增加额||103,458,479.01|26,270,554.27
加：期初现金及现金等价物余额||67,500,235.05|41,229,680.78
六、期末现金及现金等价物余额||170,958,714.06|67,500,235.05
