page|66
项目|附注|2019 年度|2018 年度
一、营业总收入||537,219,493.88|485,313,932.32
其中：营业收入|七、59|537,219,493.88|485,313,932.32
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||392,365,211.28|368,276,071.07
其中：营业成本|七、59|278,635,822.70|256,960,587.49
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|9,716,761.53|8,508,563.45
销售费用|七、61|28,362,609.87|31,152,271.19
管理费用|七、62|76,114,821.77|71,719,894.95
研发费用|||
page|67
财务费用|七、64|-464,804.59|-65,246.01
其中：利息费用|||
利息收入||974,069.12|600,188.20
加：其他收益|七、65|2,818,318.18|2,526,169.38
投资收益（损失以“－”号填列）|七、66|9,575,266.05|8,600,752.81
其中：对联营企业和合营企业的投资收益||-1,194,294.27|-1,597,448.93
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）  七、69||79,552.14|
资产减值损失（损失以“-”号填列）  七、70|||-220,280.73
资产处置收益（损失以“－”号填列）  七、71||7,725.6|5,871.90
三、营业利润（亏损以“－”号填列）||157,335,144.57|127,950,374.61
加：营业外收入|七、72|268,581.51|899,300.90
减：营业外支出|七、73|511,237.82|4,824,742.93
四、利润总额（亏损总额以“－”号填列）||157,092,488.26|124,024,932.58
减：所得税费用|七、74|40,068,342.15|31,938,845.70
五、净利润（净亏损以“－”号填列）||117,024,146.11|92,086,086.88
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||117,024,146.11|92,086,086.88
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||117,024,146.11|92,086,086.88
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损|||
page|68
益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||117,024,146.11|92,086,086.88
（一）归属于母公司所有者的综合收益总额||117,024,146.11|92,086,086.88
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||1.06|0.83
（二）稀释每股收益(元/股)||1.06|0.83
