page|75
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,788,298,066.81|1,932,762,864.49
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||42,930,485.01|73,513,435.00
收到其他与经营活动有关的现金|七、78|58,201,935.95|61,185,370.75
经营活动现金流入小计||1,889,430,487.77|2,067,461,670.24
购买商品、接受劳务支付的现金||1,154,594,898.42|1,313,105,992.47
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||308,110,907.09|323,832,747.10
支付的各项税费||62,639,835.45|77,823,964.69
支付其他与经营活动有关的现金|七、78|133,867,134.57|118,798,504.83
经营活动现金流出小计||1,659,212,775.53|1,833,561,209.09
经营活动产生的现金流量净额||230,217,712.24|233,900,461.15
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||1,520,433.27|1,615,070.80
处置固定资产、无形资产和其他长期资产收回的现金净额||2,652,440.36|11,611,534.01
处置子公司及其他营业单位收到的现金净额||22,794,187.48|
page|76
收到其他与投资活动有关的现金|七、78|107,680,000.00|107,710,000.00
投资活动现金流入小计||134,647,061.11|120,936,604.81
购建固定资产、无形资产和其他长期资产支付的现金||204,821,530.73|165,622,478.44
投资支付的现金||15,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||134,521,680.79
支付其他与投资活动有关的现金|七、78|167,069,138.90|124,439,933.30
投资活动现金流出小计||386,890,669.63|424,584,092.53
投资活动产生的现金流量净额||-252,243,608.52|-303,647,487.72
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||806,160.00
其中：子公司吸收少数股东投资收到的现金|||806,160.00
取得借款收到的现金||1,196,826,694.00|964,871,085.99
收到其他与筹资活动有关的现金|七、78|76,639,817.19|6,000,000.00
筹资活动现金流入小计||1,273,466,511.19|971,677,245.99
偿还债务支付的现金||998,013,552.01|698,048,931.02
分配股利、利润或偿付利息支付的现金||74,715,436.21|81,255,174.99
其中：子公司支付给少数股东的股利、利润|||1,394,322.21
支付其他与筹资活动有关的现金|七、78|43,443,158.57|128,938,228.35
筹资活动现金流出小计||1,116,172,146.79|908,242,334.36
筹资活动产生的现金流量净额||157,294,364.40|63,434,911.63
四、汇率变动对现金及现金等价物的影响||-9,344,758.93|2,554,311.53
五、现金及现金等价物净增加额||125,923,709.19|-3,757,803.41
加：期初现金及现金等价物余额||106,886,443.08|110,644,246.49
六、期末现金及现金等价物余额||232,810,152.27|106,886,443.08
