page|67
项目|附注|2020 年度|2019 年度
一、营业总收入||1,863,821,494.52|1,343,819,998.30
其中：营业收入||1,863,821,494.52|1,343,819,998.30
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,617,952,808.32|1,160,514,815.74
其中：营业成本||1,229,184,884.20|763,539,606.21
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||142,167,911.47|143,093,851.09
销售费用||99,321,378.72|98,768,960.67
管理费用||108,614,441.43|111,461,161.75
研发费用|||
财务费用||38,664,192.50|43,651,236.02
其中：利息费用||50,567,396.42|57,516,626.31
利息收入||13,524,687.29|16,314,358.92
加：其他收益||2,450,143.57|170,160.79
投资收益（损失以“－”号填列）||-9,122,968.31|-10,553,434.03
其中：对联营企业和合营企业的投资收益||-12,577,214.89|-18,442,034.64
以摊余成本计量的金融资产终止确认收益|||1,163,600.61
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-31,350.37|-1,661,094.67
资产减值损失（损失以“-”号填列）||-28,458,592.53|-2,343,397.17
资产处置收益（损失以“－”号填列）|||73,740.06
三、营业利润（亏损以“－”号填列）||210,705,918.56|168,991,157.54
加：营业外收入||18,685,978.76|592,543.35
减：营业外支出||27,324,811.95|694,749.98
page|68
四、利润总额（亏损总额以“－”号填列）||202,067,085.37|168,888,950.91
减：所得税费用||95,587,512.76|62,363,800.70
五、净利润（净亏损以“－”号填列）||106,479,572.61|106,525,150.21
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||106,479,572.61|106,525,150.21
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||111,226,658.95|106,374,285.92
2.少数股东损益（净亏损以“-”号填列）||-4,747,086.34|150,864.29
六、其他综合收益的税后净额||5,846,858.98|6,120,299.91
（一）归属母公司所有者的其他综合收益的税后净额||5,846,858.98|6,120,299.91
1．不能重分类进损益的其他综合收益||5,846,858.98|6,120,299.91
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||5,846,858.98|6,120,299.91
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||112,326,431.59|112,645,450.12
（一）归属于母公司所有者的综合收益总额||117,073,517.93|112,494,585.83
（二）归属于少数股东的综合收益总额||-4,747,086.34|150,864.29
八、每股收益：|||
page|69
（一）基本每股收益(元/股)||0.14|0.13
（二）稀释每股收益(元/股)||0.14|0.13
