page|74
项目|附注|2021 年度|2020 年度
一、营业收入||642,617,939.96|368,848,377.00
减：营业成本||389,464,599.53|210,959,593.90
税金及附加||2,284,587.21|2,083,159.27
销售费用||4,919,400.57|3,485,123.67
管理费用||16,563,628.28|11,966,753.98
研发费用||22,186,136.22|12,274,291.02
财务费用||-8,023,713.50|-1,635.89
其中：利息费用||7,838.88|37,643.07
利息收入||9,787,582.10|2,427,654.18
加：其他收益||332,256.40|1,616,889.42
投资收益（损失以“－”号填列）|||14,262.08
page|75
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-5,214,466.99|-2,760,407.04
资产减值损失（损失以“-”号填列）||-2,400,557.69|-1,439,271.42
资产处置收益（损失以“－”号填列）||5,112,461.53|-47,185.72
二、营业利润（亏损以“－”号填列）||213,052,994.90|125,465,378.37
加：营业外收入||38,785.19|50.00
减：营业外支出||4,351,430.86|456,209.89
三、利润总额（亏损总额以“－”号填列）||208,740,349.23|125,009,218.48
减：所得税费用||28,331,659.00|17,477,658.05
四、净利润（净亏损以“－”号填列）||180,408,690.23|107,531,560.43
（一）持续经营净利润（净亏损以“－”号填列）||180,408,690.23|107,531,560.43
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
7.其他|||
page|76
六、综合收益总额||180,408,690.23|107,531,560.43
七、每股收益：|||
（一）基本每股收益(元/股)||1.97|1.43
（二）稀释每股收益(元/股)||1.97|1.43
