page|56
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||467,848,966.61|553,262,526.32
结算备付金|||
拆出资金|||
交易性金融资产||43,742,681.60|98,718,713.49
衍生金融资产|||
应收票据||43,000,000.00|42,000,000.00
应收账款||429,510,015.02|425,894,228.11
应收款项融资|||
预付款项||28,866,272.77|34,928,402.10
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||275,686,639.28|313,570,928.34
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||248,030,348.34|191,352,460.05
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||54,901,568.57|43,461,023.51
流动资产合计||1,591,586,492.19|1,703,188,281.92
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||793,151,793.74|710,955,162.43
其他权益工具投资||4,700,000.00|
其他非流动金融资产|||
投资性房地产||139,516,989.28|83,471,481.25
固定资产||16,202,634,865.06|16,530,966,805.29
在建工程||5,387,945,763.93|4,836,874,396.91
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||1,582,970,134.83|1,608,002,503.26
开发支出|||
page|57
商誉||3,268,200.00|3,268,200.00
长期待摊费用||1,926,722,988.42|1,562,062,226.65
递延所得税资产||111,152,305.68|91,394,849.43
其他非流动资产||723,108,423.43|846,634,802.89
非流动资产合计||26,875,171,464.37|26,273,630,428.11
资产总计||28,466,757,956.56|27,976,818,710.03
流动负债：|||
短期借款||1,729,934,833.04|2,259,829,190.29
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||618,270,000.00|183,800,000.00
应付账款||1,856,130,104.62|2,014,000,875.05
预收款项||975,550.08|113,589,813.85
合同负债||154,788,306.05|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||789,812,905.93|602,680,730.25
应交税费||493,923,821.62|802,676,224.27
其他应付款||298,429,467.39|321,217,480.22
其中：应付利息|||
应付股利||49,808,553.04|49,808,553.04
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||5,069,679,425.21|3,455,169,741.72
其他流动负债||20,122,479.79|1,077,500,000.00
流动负债合计||11,032,066,893.73|10,830,464,055.65
非流动负债：|||
保险合同准备金|||
长期借款||9,330,707,011.00|8,448,541,946.00
应付债券|||1,000,000,000.00
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||251,872,406.68|425,029,272.77
长期应付职工薪酬|||
预计负债|||
递延收益||115,519,277.10|117,690,000.00
递延所得税负债||35,042,447.78|23,426,667.39
其他非流动负债|||300,000,000.00
非流动负债合计||9,733,141,142.56|10,314,687,886.16
负债合计||20,765,208,036.29|21,145,151,941.81
所有者权益（或股东权益）：|||
实收资本（或股本）||2,590,541,800.00|2,590,541,800.00
page|58
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||2,149,218,056.38|2,121,829,055.55
减：库存股|||
其他综合收益|||
专项储备||696,618,272.82|668,273,746.14
盈余公积||879,509,933.10|764,351,143.24
一般风险准备|||
未分配利润||632,069,101.44|-48,061,795.33
归属于母公司所有者权益（或股东权益）合计||6,947,957,163.74|6,096,933,949.60
少数股东权益||753,592,756.53|734,732,818.62
所有者权益（或股东权益）合计||7,701,549,920.27|6,831,666,768.22
负债和所有者权益（或股东权益）总计||28,466,757,956.56|27,976,818,710.03
