page|62
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,433,728,059.29|1,482,478,648.00
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、52（1）|81,749,510.15|17,211,768.32
经营活动现金流入小计||1,515,477,569.44|1,499,690,416.32
购买商品、接受劳务支付的现金||170,512,795.66|182,317,561.40
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||53,704,038.10|51,898,902.27
支付的各项税费||185,356,143.29|158,691,986.33
支付其他与经营活动有关的现金|七、52（2）|677,738,983.97|617,189,477.54
经营活动现金流出小计||1,087,311,961.02|1,010,097,927.54
经营活动产生的现金流量净额||428,165,608.42|489,592,488.78
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,400,100,000.00|840,000,000.00
page|63
取得投资收益收到的现金||7,614,310.31|8,396,722.61
处置固定资产、无形资产和其他长期资产收回的现金净额||14,515.41|17,328.26
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、52（3）|2,824,995.29|
投资活动现金流入小计||1,410,553,821.01|848,414,050.87
购建固定资产、无形资产和其他长期资产支付的现金||221,290,647.35|48,996,660.63
投资支付的现金||1,120,100,000.00|1,020,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、52（4）||2,914,396.23
投资活动现金流出小计||1,341,390,647.35|1,071,911,056.86
投资活动产生的现金流量净额||69,163,173.66|-223,497,005.99
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||10,402,907.00|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||10,402,907.00|
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||188,830,450.41|67,514,604.86
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、52（5）||85,005,429.97
筹资活动现金流出小计||188,830,450.41|152,520,034.83
筹资活动产生的现金流量净额||-178,427,543.41|-152,520,034.83
四、汇率变动对现金及现金等价物的影响||-27,867,117.31|4,488,861.74
五、现金及现金等价物净增加额||291,034,121.36|118,064,309.70
加：期初现金及现金等价物余额||477,398,303.09|359,333,993.39
六、期末现金及现金等价物余额||768,432,424.45|477,398,303.09
