page|119
项目|附注|2020 年度|2019 年度
一、营业总收入||375,761,413.32|343,456,783.20
其中：营业收入|七、61|375,761,413.32|343,456,783.20
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||295,984,476.62|273,515,952.64
其中：营业成本|七、61|241,657,582.75|222,821,027.06
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|2,124,477.51|2,040,660.78
销售费用|七、63|9,685,063.92|9,412,583.67
管理费用|七、64|24,133,357.31|20,647,788.12
研发费用|七、65|22,396,911.25|20,508,967.01
财务费用|七、66|-4,012,916.12|-1,915,074.00
其中：利息费用|||
利息收入||4,105,063.89|2,113,043.75
加：其他收益|七、67|4,634,803.11|12,638,526.65
page|120
投资收益（损失以“－”号填列）|七、68|3,932,872.73|509,977.05
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-5,946,964.32|-5,357,594.28
资产减值损失（损失以“-”号填列）|七、72|-6,942,851.88|-101,051.31
资产处置收益（损失以“－”号填列）|七、73|-2,651.10|-66,159.07
三、营业利润（亏损以“－”号填列）||75,452,145.24|77,564,529.60
加：营业外收入|七、74|10,080.00|60,046.94
减：营业外支出|七、75|336,734.51|103,600.00
四、利润总额（亏损总额以“－”号填列）||75,125,490.73|77,520,976.54
减：所得税费用|七、76|8,392,291.77|13,372,811.91
五、净利润（净亏损以“－”号填列）||66,733,198.96|64,148,164.63
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||66,733,198.96|64,148,164.63
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||66,733,198.96|64,148,164.63
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
page|121
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||66,733,198.96|64,148,164.63
（一）归属于母公司所有者的综合收益总额||66,733,198.96|64,148,164.63
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||1.11|1.23
（二）稀释每股收益(元/股)||1.11|1.23
