page|71
项目|附注|2019 年度|2018 年度
一、营业总收入||529,393,579.51|551,290,394.01
其中：营业收入|（二十五）|529,393,579.51|551,290,394.01
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||484,878,005.36|496,579,189.82
其中：营业成本|（二十五）|380,238,312.65|400,813,441.72
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|（二十六）|2,461,428.82|4,247,433.09
销售费用|（二十七）|56,780,002.87|48,211,225.34
page|72
管理费用|（二十八）|38,696,571.67|38,596,384.04
研发费用|（二十九）|7,709,713.73|9,254,057.64
财务费用|（三十）|-1,008,024.38|-4,543,352.01
其中：利息费用||1,649,843.34|44,275.00
利息收入||1,370,357.74|1,242,639.35
加：其他收益|（三十一）|7,621,902.45|3,393,957.53
投资收益（损失以“－”号填列）|（三十二）|5,034,052.60|10,103,253.89
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|（三十三）|1,531,029.71|-4,767,491.42
信用减值损失（损失以“-”号填列）|（三十四）|-488,455.98|
资产减值损失（损失以“-”号填列）|（三十五）|-5,400,996.11|-7,457,758.90
资产处置收益（损失以“－”号填列）|（三十六）|11,654.58|625,663.11
三、营业利润（亏损以“－”号填列）||52,824,761.40|56,608,828.40
加：营业外收入|（三十七）|1,902,086.49|3,102,667.15
减：营业外支出|（三十八）|181,075.12|366,594.96
四、利润总额（亏损总额以“－”号填列）||54,545,772.77|59,344,900.59
减：所得税费用|（三十九）|13,759,311.55|18,153,023.07
五、净利润（净亏损以“－”号填列）||40,786,461.22|41,191,877.52
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||40,786,461.22|41,191,877.52
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||40,786,461.22|41,191,877.52
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他|||
page|73
综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||40,786,461.22|41,191,877.52
（一）归属于母公司所有者的综合收益总额||40,786,461.22|41,191,877.52
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.61|0.62
（二）稀释每股收益(元/股)||0.61|0.62
