page|67
项目|附注|2020 年度|2019 年度
一、营业总收入||10,218,714,235.69|9,005,157,046.62
其中：营业收入||10,150,712,183.46|8,940,850,712.46
利息收入||68,002,052.23|64,306,334.16
已赚保费|||
手续费及佣金收入|||
二、营业总成本||9,327,406,833.64|7,774,778,408.15
其中：营业成本||6,974,722,718.68|6,353,838,384.93
利息支出||12,480,956.93|19,704,693.96
page|68
手续费及佣金支出||164,678.07|82,170.44
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||1,225,664,543.77|420,880,720.07
销售费用||249,854,423.23|271,146,640.25
管理费用||425,440,082.26|423,318,145.93
研发费用||10,542,340.39|7,028,428.22
财务费用||428,537,090.31|278,779,224.35
其中：利息费用||426,316,523.09|292,265,810.17
利息收入||3,018,427.11|8,419,866.20
加：其他收益||175,672,914.81|51,098,251.38
投资收益（损失以“－”号填列）||-31,948,214.12|17,696,314.24
其中：对联营企业和合营企业的投资收益||-40,017,743.28|7,698,794.75
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）||-2,470,966.04|607,266.94
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||4,144,949.68|-5,997.50
信用减值损失（损失以“-”号填列）||-34,058,933.40|25,402,200.82
资产减值损失（损失以“-”号填列）||-1,154,166.20|-2,358,355.51
资产处置收益（损失以“－”号填列）||640,268.11|4,805,710.11
三、营业利润（亏损以“－”号填列）||1,002,133,254.89|1,327,624,028.95
加：营业外收入||65,718,634.49|25,359,369.43
减：营业外支出||12,071,502.85|101,901,506.67
四、利润总额（亏损总额以“－”号填列）||1,055,780,386.53|1,251,081,891.71
减：所得税费用||286,338,665.97|330,053,008.28
五、净利润（净亏损以“－”号填列）||769,441,720.56|921,028,883.43
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||769,441,720.56|921,028,883.43
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||721,626,803.73|875,221,196.08
2.少数股东损益（净亏损以“-”号填列）||47,814,916.83|45,807,687.35
六、其他综合收益的税后净额||-2,353,118.54|825,270.44
（一）归属母公司所有者的其他综合收益的税后净额||-2,353,118.54|825,270.44
1．不能重分类进损益的其他综合收益||32,483.89|320,281.58
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||32,483.89|320,281.58
（4）企业自身信用风险公允价值变动|||
page|69
2．将重分类进损益的其他综合收益||-2,385,602.43|504,988.86
（1）权益法下可转损益的其他综合收益||-50,832.03|15,830.16
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-2,334,770.40|489,158.70
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||767,088,602.02|921,854,153.87
（一）归属于母公司所有者的综合收益总额||719,273,685.19|876,046,466.52
（二）归属于少数股东的综合收益总额||47,814,916.83|45,807,687.35
八、每股收益：|||
（一）基本每股收益(元/股)||0.64|0.77
（二）稀释每股收益(元/股)||0.64|0.77
