page|94
项目|2020 年度|2019 年度
一、营业总收入|469,644,448.65|396,342,340.82
其中：营业收入|469,644,448.65|396,342,340.82
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|415,080,858.78|352,872,683.61
其中：营业成本|290,350,679.33|207,317,541.70
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|3,698,322.32|2,212,220.78
销售费用|29,755,396.03|54,108,252.85
管理费用|52,823,485.09|48,752,407.89
研发费用|37,471,463.10|39,034,257.03
财务费用|981,512.91|1,448,003.36
其中：利息费用|948,311.95|11,071.83
利息收入|74,847.44|150,703.17
加：其他收益|4,540,877.81|1,941,581.67
投资收益（损失以“－”号填列）|710,044.85|-68,970.56
其中：对联营企业和合营企业的投资收益||-2,194,363.15
以摊余成本计量的金融资产终止确认收益||
page|95
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||136,813.51
信用减值损失（损失以“-”号填列）|-2,499,942.34|-2,302,986.58
资产减值损失（损失以“-”号填列）||
资产处置收益（损失以“-”号填列）|65,727.51|
三、营业利润（亏损以“－”号填列）|57,380,297.70|43,176,095.25
加：营业外收入|186,533.68|90,632.40
减：营业外支出|276,269.24|129,863.71
四、利润总额（亏损总额以“－”号填列）|57,290,562.14|43,136,863.94
减：所得税费用|1,850,728.50|3,845,484.22
五、净利润（净亏损以“－”号填列）|55,439,833.64|39,291,379.72
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|55,439,833.64|39,291,379.72
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|57,029,588.63|39,368,772.53
2.少数股东损益|-1,589,754.99|-77,392.81
六、其他综合收益的税后净额|-4,247,185.11|1,120,095.18
归属母公司所有者的其他综合收益的税后净额|-4,247,185.11|1,120,095.18
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允||
page|96
价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-4,247,185.11|1,120,095.18
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-4,247,185.11|1,120,095.18
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|51,192,648.53|40,411,474.90
归属于母公司所有者的综合收益总额|52,782,403.52|40,488,867.71
归属于少数股东的综合收益总额|-1,589,754.99|-77,392.81
八、每股收益：||
（一）基本每股收益|0.5661|0.3840
（二）稀释每股收益|0.5627|0.3834
