page|49
项目|附注|2019 年度|2018 年度
一、营业总收入||541,667,689.31|747,158,471.62
其中：营业收入||541,667,689.31|747,158,471.62
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||638,119,698.46|718,346,832.42
其中：营业成本||440,768,918.22|526,072,391.50
利息支出|||
page|50
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||4,299,420.59|5,566,224.32
销售费用||69,236,267.07|60,769,542.59
管理费用||85,866,927.79|99,255,425.69
研发费用||39,429,423.90|35,522,336.43
财务费用||-1,481,259.11|-8,839,088.11
其中：利息费用||863,109.38|903,453.08
利息收入||1,513,524.92|2,686,659.55
加：其他收益||12,959,090.25|3,815,610.15
投资收益（损失以“－”号填列）||6,958,662.41|7,131,396.93
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-11,607,112.20|
资产减值损失（损失以“-”号填列）||-60,850,448.39|-30,584,720.62
资产处置收益（损失以“－”号填列）||141,213.65|10,828,188.33
三、营业利润（亏损以“－”号填列）||-148,850,603.43|20,002,113.99
加：营业外收入||2,330,310.60|13,921,939.71
减：营业外支出||818,327.38|1,055,128.56
四、利润总额（亏损总额以“－”号填列）||-147,338,620.21|32,868,925.14
减：所得税费用||21,885,711.40|2,583,499.05
五、净利润（净亏损以“－”号填列）||-169,224,331.61|30,285,426.09
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-169,224,331.61|30,285,426.09
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-164,594,447.59|28,371,695.30
2.少数股东损益（净亏损以“-”号填列）||-4,629,884.02|1,913,730.79
六、其他综合收益的税后净额||-982,488.69|-197,842.36
（一）归属母公司所有者的其他综合收益的税后净额||-982,488.69|-197,842.36
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
page|51
2．将重分类进损益的其他综合收益||-982,488.69|-197,842.36
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||-982,488.69|-197,842.36
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-170,206,820.30|30,087,583.73
（一）归属于母公司所有者的综合收益总额||-165,576,936.28|28,173,852.94
（二）归属于少数股东的综合收益总额||-4,629,884.02|1,913,730.79
八、每股收益：|||
（一）基本每股收益(元/股)||-0.48|0.08
（二）稀释每股收益(元/股)||-0.48|0.08
