page|79
项目|2020 年度|2019 年度
一、营业总收入|3,536,491,591.91|3,773,945,831.83
其中：营业收入|3,536,491,591.91|3,773,945,831.83
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|3,184,372,037.95|3,408,883,295.54
page|80
其中：营业成本|2,791,760,125.34|2,903,814,687.82
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|50,899,600.00|52,994,820.94
销售费用|43,481,774.62|127,200,374.29
管理费用|196,064,112.36|248,483,063.02
研发费用|60,663,863.22|37,704,950.26
财务费用|41,502,562.41|38,685,399.21
其中：利息费用|45,163,405.36|41,651,378.34
利息收入|2,887,628.72|1,508,056.17
加：其他收益|28,977,367.41|13,310,798.20
投资收益（损失以“－”号填列）|-389,989.52|554,445.58
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-4,489,425.81|-7,465,925.71
资产减值损失（损失以“-”号填列）|-83,356,161.89|-4,418,118.31
资产处置收益（损失以“-”号填列）|-25,469,602.75|-6,869,718.46
三、营业利润（亏损以“－”号填列）|267,391,741.40|360,174,017.59
加：营业外收入|6,102,363.08|2,876,476.40
减：营业外支出|10,033,408.23|1,962,894.52
page|81
四、利润总额（亏损总额以“－”号填列）|263,460,696.25|361,087,599.47
减：所得税费用|36,798,711.95|48,715,196.51
五、净利润（净亏损以“－”号填列）|226,661,984.30|312,372,402.96
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|226,661,984.30|312,372,402.96
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|236,199,051.69|306,662,510.41
2.少数股东损益|-9,537,067.39|5,709,892.55
六、其他综合收益的税后净额|-313,983.42|
归属母公司所有者的其他综合收益的税后净额|-160,131.54|
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-160,131.54|
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-160,131.54|
7.其他||
归属于少数股东的其他综合收益的税后净额|-153,851.88|
page|82
七、综合收益总额|226,348,000.88|312,372,402.96
归属于母公司所有者的综合收益总额|236,038,920.15|306,662,510.41
归属于少数股东的综合收益总额|-9,690,919.27|5,709,892.55
八、每股收益：||
（一）基本每股收益|0.34|0.44
（二）稀释每股收益|0.34|0.44
