page|83
项目|2021 年度|2020 年度
一、营业总收入|1,994,333,825.91|1,586,860,209.21
其中：营业收入|1,994,333,825.91|1,586,860,209.21
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,244,770,438.01|925,533,536.40
其中：营业成本|311,056,323.75|224,230,575.74
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|27,520,147.07|21,506,807.46
销售费用|655,179,802.09|502,491,560.95
管理费用|91,762,949.12|62,803,793.93
page|84
研发费用|167,067,162.53|128,023,696.19
财务费用|-7,815,946.55|-13,522,897.87
其中：利息费用|549,074.52|
利息收入|14,436,684.27|23,716,602.65
加：其他收益|76,251,906.92|60,923,763.25
投资收益（损失以“－”号填列）|20,189,445.08|4,811,998.37
其中：对联营企业和合营企业的投资收益|16,300.17|2,901.18
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|1,217,574.07|2,519,698.78
信用减值损失（损失以“-”号填列）|-16,236,717.24|-8,300,438.69
资产减值损失（损失以“-”号填列）|-8,976,228.01|-6,420,095.54
资产处置收益（损失以“-”号填列）|-2,313.56|-121,182.31
三、营业利润（亏损以“－”号填列）|822,007,055.16|714,740,416.67
加：营业外收入|532,016.78|78,872.13
减：营业外支出|20,026,901.46|5,185,922.56
四、利润总额（亏损总额以“－”号填列）|802,512,170.48|709,633,366.24
减：所得税费用|111,011,822.14|94,878,958.81
五、净利润（净亏损以“－”号填列）|691,500,348.34|614,754,407.43
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|691,500,348.34|614,754,407.43
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|673,309,413.17|605,684,140.68
2.少数股东损益|18,190,935.17|9,070,266.75
六、其他综合收益的税后净额|825,717.35|-2,599,876.42
归属母公司所有者的其他综合收益的税后净额|825,717.35|-2,599,876.42
（一）不能重分类进损益的其他综合收益||
page|85
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|825,717.35|-2,599,876.42
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|825,717.35|-2,599,876.42
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|692,326,065.69|612,154,531.01
归属于母公司所有者的综合收益总额|674,135,130.52|603,084,264.26
归属于少数股东的综合收益总额|18,190,935.17|9,070,266.75
八、每股收益：||
（一）基本每股收益|1.68|1.51
（二）稀释每股收益|1.67|1.51
