page|74
项目|附注|2021 年度|2020 年度
一、营业总收入||9,577,854,809.29|8,138,757,441.89
其中：营业收入||9,577,854,809.29|8,138,757,441.89
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||9,216,996,782.50|7,606,848,605.56
其中：营业成本||8,246,634,313.81|6,692,029,982.53
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||33,911,872.04|89,070,294.89
销售费用||149,316,512.40|161,562,745.97
管理费用||311,989,281.62|292,829,556.26
研发费用||383,407,312.46|315,362,709.96
财务费用||91,737,490.17|55,993,315.95
其中：利息费用||88,375,815.56|51,665,231.79
利息收入||4,433,671.47|7,484,152.48
加：其他收益||29,820,740.40|21,615,340.52
投资收益（损失以“－”号填列）||4,947,182.52|108,338,841.04
其中：对联营企业和合营企业的投资收益||-5,607,319.16|-11,487,565.83
以摊余成本计量的金融资产终止确认收益||-2,131,280.11|-10,986,215.44
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”|||
page|75
号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-77,621,634.61|-52,497,984.76
资产减值损失（损失以“-”号填列）||-25,956,286.07|-25,432,977.41
资产处置收益（损失以“－”号填列）||244,504,218.76|321,587,933.95
三、营业利润（亏损以“－”号填列）||536,552,247.79|905,519,989.67
加：营业外收入||4,193,918.10|2,195,374.63
减：营业外支出||3,060,835.23|2,982,989.89
四、利润总额（亏损总额以“－”号填列）||537,685,330.66|904,732,374.41
减：所得税费用||49,150,669.88|153,097,914.27
五、净利润（净亏损以“－”号填列）||488,534,660.78|751,634,460.14
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||488,534,660.78|751,634,460.14
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||411,596,065.91|723,934,870.16
2.少数股东损益（净亏损以“-”号填列）||76,938,594.87|27,699,589.98
六、其他综合收益的税后净额||59,378,808.86|16,957,876.33
（一）归属母公司所有者的其他综合收益的税后净额||59,155,939.00|16,672,249.95
1．不能重分类进损益的其他综合收益||58,935,276.55|16,237,150.81
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||58,935,276.55|16,237,150.81
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||220,662.45|435,099.14
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||220,662.45|435,099.14
page|76
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||222,869.86|285,626.38
七、综合收益总额||547,913,469.64|768,592,336.47
（一）归属于母公司所有者的综合收益总额||470,752,004.91|740,607,120.11
（二）归属于少数股东的综合收益总额||77,161,464.73|27,985,216.36
八、每股收益：|||
（一）基本每股收益(元/股)||0.191|0.336
（二）稀释每股收益(元/股)||0.191|0.336
