page|70
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,326,402,116.77|1,181,892,301.28
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
page|71
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||17,576,722.14|17,912,059.36
收到其他与经营活动有关的现金||22,777,058.27|25,810,129.87
经营活动现金流入小计||1,366,755,897.18|1,225,614,490.51
购买商品、接受劳务支付的现金||892,511,666.15|674,954,630.36
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||183,598,704.67|163,526,997.62
支付的各项税费||53,178,883.80|43,519,021.23
支付其他与经营活动有关的现金||81,743,529.12|93,575,389.43
经营活动现金流出小计||1,211,032,783.74|975,576,038.64
经营活动产生的现金流量净额||155,723,113.44|250,038,451.87
二、投资活动产生的现金流量：|||
收回投资收到的现金||601,105,732.90|1,084,222,251.00
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||1,809,867.00|484,228.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||602,915,599.90|1,084,706,479.00
购建固定资产、无形资产和其他长期资产支付的现金||43,963,428.19|51,094,478.76
投资支付的现金||445,000,000.00|1,123,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||488,963,428.19|1,174,094,478.76
投资活动产生的现金流量净额||113,952,171.71|-89,387,999.76
三、筹资活动产生的现金流量：|||
page|72
吸收投资收到的现金||29,214,600.00|0.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||29,214,600.00|0.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||82,124,000.00|52,794,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||1,700,000.00|
筹资活动现金流出小计||83,824,000.00|52,794,000.00
筹资活动产生的现金流量净额||-54,609,400.00|-52,794,000.00
四、汇率变动对现金及现金等价物的影响||-6,684,060.53|741,072.20
五、现金及现金等价物净增加额||208,381,824.62|108,597,524.31
加：期初现金及现金等价物余额||397,351,178.15|288,753,653.84
六、期末现金及现金等价物余额||605,733,002.77|397,351,178.15
