page|75
项目|附注|2019 年度|2018 年度
一、营业总收入||1,812,605,555.46|1,645,899,047.57
其中：营业收入|七、59|1,812,605,555.46|1,645,899,047.57
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,341,105,000.94|1,160,114,365.63
其中：营业成本|七、59|1,149,169,992.58|978,150,617.05
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|12,543,761.44|12,764,085.72
销售费用|七、61|37,396,198.47|33,587,586.65
管理费用|七、62|73,078,972.21|63,941,893.67
研发费用|七、63|92,057,219.79|83,108,024.15
财务费用|七、64|-23,141,143.55|-11,437,841.61
其中：利息费用|||
利息收入||15,504,332.57|5,850,009.14
加：其他收益|七、65|8,419,533.92|2,646,031.62
投资收益（损失以“－”号填列）|七、66|8,619,306.35|11,667,753.15
其中：对联营企业和合营企业的投资收益||6,687,076.82|6,159,814.17
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、68|118,422.00|
信用减值损失（损失以“-”号填列）|七、69|-437,019.66|
资产减值损失（损失以“-”号填列）|七、70|-2,369,568.37|7,804,444.70
资产处置收益（损失以“－”号填列）|七、71|74,767.83|349,588.96
三、营业利润（亏损以“－”号填列）||485,925,996.59|508,252,500.37
加：营业外收入|七、72|394,846.60|310,346.93
减：营业外支出|七、73|1,392,676.18|1,091,916.28
四、利润总额（亏损总额以“－”号||484,928,167.01|507,470,931.02
page|76
填列）|||
减：所得税费用|七、74|76,978,613.30|81,294,769.19
五、净利润（净亏损以“－”号填列）||407,949,553.71|426,176,161.83
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||407,949,553.71|426,176,161.83
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||303,187,370.14|312,104,257.48
2.少数股东损益（净亏损以“-”号填列）||104,762,183.57|114,071,904.35
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||407,949,553.71|426,176,161.83
（一）归属于母公司所有者的综合收益总额||303,187,370.14|312,104,257.48
（二）归属于少数股东的综合收益总额||104,762,183.57|114,071,904.35
page|77
八、每股收益：|||
（一）基本每股收益(元/股)||1.68|1.73
（二）稀释每股收益(元/股)||1.68|1.73
