page|121
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|1|13,630,819,615.77|10,804,668,034.15
交易性金融资产|2|5,090,350,801.94|5,628,004,081.30
应收票据|4|1,081,031,081.78|-
应收账款|5|4,632,515,377.95|5,073,694,217.16
应收款项融资|6|1,170,380,436.17|3,102,029,708.53
预付款项|7|973,021,537.82|562,113,726.61
其他应收款|8|658,004,598.96|651,152,636.58
存货|9|2,402,673,360.01|1,778,057,205.65
其他流动资产|13|548,952,225.56|450,316,393.41
流动资产合计||30,187,749,035.96|28,050,036,003.39
非流动资产：|||
长期股权投资|17|192,826,121.92|60,000,000.00
其他非流动金融资产|19|807,857,364.84|1,442,463,384.25
固定资产|21|4,462,870,398.58|3,280,173,663.32
在建工程|22|1,659,021,854.31|1,305,065,234.04
使用权资产|25|153,710,385.27|-
无形资产|26|442,454,193.33|341,252,853.55
开发支出|27|259,982,322.06|-
长期待摊费用|29|309,393,680.13|197,632,234.59
递延所得税资产|30|141,362,707.49|52,966,542.29
其他非流动资产|31|648,993,636.25|-
非流动资产合计||9,078,472,664.18|6,679,553,912.04
资产总计||39,266,221,700.14|34,729,589,915.43
流动负债：|||
应付票据|35|465,637,161.11|106,488,075.51
应付账款|36|1,787,140,113.91|1,326,246,399.44
合同负债|38|219,554,459.39|358,059,364.26
应付职工薪酬|39|47,352,856.57|370,616.76
应交税费|40|166,358,669.08|175,761,153.98
其他应付款|41|700,435,081.43|1,796,475,040.89
其他流动负债|44|15,054,112.90|8,192,415.86
流动负债合计||3,401,532,454.39|3,771,593,066.70
非流动负债：|||
租赁负债|47|151,588,887.72|-
递延收益|51|116,520,000.00|141,238,264.13
递延所得税负债|30|24,772,430.71|29,756,646.05
非流动负债合计||292,881,318.43|170,994,910.18
负债合计||3,694,413,772.82|3,942,587,976.88
所有者权益（或股东权益）：|||
实收资本（或股本）|53|6,396,011,914.00|5,331,717,041.00
page|122
资本公积|55|3,356,184,541.33|3,142,826,431.22
减：库存股|56|664,935,177.00|1,495,092,677.35
其他综合收益|57|-12,159,390.38|-4,793,280.47
盈余公积|59|3,054,742,777.20|2,685,413,103.61
未分配利润|60|22,873,116,638.71|20,844,232,733.43
归属于母公司所有者权益（或股东权益）合计||35,002,961,303.86|30,504,303,351.44
少数股东权益||568,846,623.46|282,698,587.11
所有者权益（或股东权益）合计||35,571,807,927.32|30,787,001,938.55
负债和所有者权益（或股东权益）总计||39,266,221,700.14|34,729,589,915.43
