page|89
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|195,293,564.87|119,350,255.70
交易性金融资产|七、2|80,503,671.23|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七、4||3,660,000.00
应收账款|七、5|300,809,382.93|392,445,100.48
应收款项融资|七、6|160,462,577.12|
预付款项|七、7|3,876,107.69|4,777,597.54
其他应收款|七、8|4,448,457.79|5,369,469.98
其中：应收利息|||
应收股利|||
存货|七、9|258,673,875.74|262,759,371.21
持有待售资产|||
一年内到期的非流动资产|||
page|90
其他流动资产|七、12|59,475,823.86|41,923,134.28
流动资产合计||1,063,543,461.23|830,284,929.19
非流动资产：|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、20|908,878,674.30|856,129,190.32
在建工程|七、21|42,562,476.00|73,067,860.98
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、25|76,060,934.09|76,568,194.71
开发支出|||
商誉|||
长期待摊费用|七、28|11,243,854.56|14,305,512.92
递延所得税资产|||4,800,780.92
其他非流动资产|七、30|16,102,795.90|39,159,744.68
非流动资产合计||1,054,848,734.85|1,064,031,284.53
资产总计||2,118,392,196.08|1,894,316,213.72
流动负债：|||
短期借款|七、31|95,144,448.33|307,657,913.40
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||1,232,863.09
衍生金融负债|七、33|249,075.13|
应付票据|七、34|19,409,164.62|-
应付账款|七、35|260,576,026.01|204,085,516.92
预收款项|七、36|617,838.54|487,120.61
应付职工薪酬|七、37|28,778,533.32|27,918,997.93
应交税费|七、38|8,408,649.82|1,011,401.54
其他应付款|七、39|30,846,285.32|40,426,244.03
其中：应付利息||1,511,124.94|1,049,505.68
应付股利|||
持有待售负债|||
一年内到期的非流动负|七、41|284,571.45|51,000,000.00
page|91
债|||
其他流动负债|七、42|13,898,060.15|17,039,789.73
流动负债合计||458,212,652.69|650,859,847.25
非流动负债：|||
长期借款|七、43|183,243,742.10|316,986,757.74
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、49|2,202,555.56|
递延所得税负债||10,078,319.43|-
其他非流动负债|||
非流动负债合计||195,524,617.09|316,986,757.74
负债合计||653,737,269.78|967,846,604.99
所有者权益（或股东权益）：|||
实收资本（或股本）|七、51|200,000,000.00|150,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、53|978,547,379.05|576,111,530.00
减：库存股|||
其他综合收益|七、55|-141,314.63|
专项储备|||
盈余公积|七、57|29,252,934.20|20,663,855.88
未分配利润|七、58|256,995,927.68|179,694,222.85
所有者权益（或股东权益）合计||1,464,654,926.30|926,469,608.73
负债和所有者权益（或股东权益）总计||2,118,392,196.08|1,894,316,213.72
