page|73
项目|附注|2020 年度|2019 年度
一、营业总收入||13,137,745,727.18|11,141,101,364.44
其中：营业收入|七、61|13,137,745,727.18|11,141,101,364.44
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||11,732,355,241.35|9,873,266,701.55
其中：营业成本|七、61|9,806,609,999.48|8,229,837,268.86
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|50,694,964.71|41,995,058.06
销售费用|七、63|1,103,184,023.51|980,166,101.18
管理费用|七、64|602,627,135.41|469,262,188.13
研发费用|七、65|160,178,941.89|160,403,362.97
财务费用|七、66|9,060,176.35|-8,397,277.65
其中：利息费用||6,948,206.51|8,386,182.80
利息收入||13,415,173.15|20,872,167.57
加：其他收益|七、67|45,665,409.77|26,504,881.46
投资收益（损失以“－”号填列）|七、68|3,851,154.70|23,994,985.32
其中：对联营企业和合营企业的投资收益||-1,610,614.02|-576,595.97
以摊余成本计量的金融资产终止确认收益|||
page|74
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|32,281,250.23|4,613,287.24
信用减值损失（损失以“-”号填列）|七、71|-38,225,902.12|-28,006,009.88
资产减值损失（损失以“-”号填列）|七、72|-40,287,483.83|-17,843,081.89
资产处置收益（损失以“－”号填列）|七、73|169,704.92|6,081,606.95
三、营业利润（亏损以“－”号填列）||1,408,844,619.50|1,283,180,332.09
加：营业外收入|七、74|128,775,498.09|29,358,655.04
减：营业外支出|七、75|20,471,306.43|18,859,243.06
四、利润总额（亏损总额以“－”号填列）||1,517,148,811.16|1,293,679,744.07
减：所得税费用|七、76|278,775,085.16|217,602,900.41
五、净利润（净亏损以“－”号填列）||1,238,373,726.00|1,076,076,843.66
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,238,373,726.00|1,076,076,843.66
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,255,426,655.27|1,060,083,625.03
2.少数股东损益（净亏损以“-”号填列）||-17,052,929.27|15,993,218.63
六、其他综合收益的税后净额||1,284,183.22|709,796.69
（一）归属母公司所有者的其他综合收益的税后净额||1,615,042.93|526,359.55
1．不能重分类进损益的其他综合收益||2,024,062.42|309,179.93
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益||738,151.54|
（3）其他权益工具投资公允价值变动||1,285,910.88|309,179.93
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-409,019.49|217,179.62
（1）权益法下可转损益的其他综合收益||12,074.68|-16,285.82
page|75
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-421,094.17|233,465.44
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-330,859.71|183,437.14
七、综合收益总额||1,239,657,909.22|1,076,786,640.35
（一）归属于母公司所有者的综合收益总额||1,257,041,698.20|1,060,609,984.58
（二）归属于少数股东的综合收益总额||-17,383,788.98|16,176,655.77
八、每股收益：|||
（一）基本每股收益(元/股)||1.3558|1.1523
（二）稀释每股收益(元/股)||1.3558|1.1523
