page|52
项目|附注|2019 年度|2018 年度
一、营业总收入||1,496,938,303.74|1,268,669,773.61
其中：营业收入||1,496,938,303.74|1,268,669,773.61
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,405,253,922.92|1,407,996,669.88
其中：营业成本||1,184,349,319.49|1,226,429,483.80
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||11,179,681.25|15,826,874.55
销售费用||48,638,653.40|42,336,724.55
管理费用||59,384,211.60|59,118,752.37
研发费用||48,655,082.88|43,492,352.66
财务费用||53,046,974.30|20,792,481.95
其中：利息费用||50,763,890.83|32,142,428.69
利息收入||6,559,991.42|6,076,149.44
加：其他收益||3,730,362.18|11,555,085.42
投资收益（损失以“－”号填列）||-4,138,333.51|10,624,915.79
其中：对联营企业和合营企业的投资收益||-2,455,971.64|240,077.45
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-292,502.77|
page|53
信用减值损失（损失以“-”号填列）||-2,783,614.44|
资产减值损失（损失以“-”号填列）||-19,943,094.11|44,746,824.10
资产处置收益（损失以“－”号填列）||198,967.77|-13,604,416.25
三、营业利润（亏损以“－”号填列）||68,456,165.94|-86,004,487.21
加：营业外收入||390,500.84|8,638,296.89
减：营业外支出||4,617,638.90|1,330,587.05
四、利润总额（亏损总额以“－”号填列）||64,229,027.88|-78,696,777.37
减：所得税费用||-657,185.14|-12,418,606.44
五、净利润（净亏损以“－”号填列）||64,886,213.02|-66,278,170.93
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||67,213,714.46|-47,131,649.69
2.终止经营净利润（净亏损以“－”号填列）||-2,327,501.44|-19,146,521.24
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||65,396,509.70|-59,258,763.48
2.少数股东损益（净亏损以“-”号填列）||-510,296.68|-7,019,407.45
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流|||
page|54
量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||64,886,213.02|-66,278,170.93
（一）归属于母公司所有者的综合收益总额||65,396,509.70|-59,258,763.48
（二）归属于少数股东的综合收益总额||-510,296.68|-7,019,407.45
八、每股收益：|||
（一）基本每股收益(元/股)||0.0667|-0.0598
（二）稀释每股收益(元/股)||0.0659|-0.0598
