page|88
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||6,066,902,991.72|5,723,403,911.31
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||15,230,030.40|11,312,894.45
收到其他与经营活动有关的现金||58,614,892.79|74,925,232.19
经营活动现金流入小计||6,140,747,914.91|5,809,642,037.95
购买商品、接受劳务支付的现金||2,137,260,854.54|2,415,945,619.27
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,883,305,747.33|2,616,823,173.28
支付的各项税费||287,159,016.24|263,672,583.19
支付其他与经营活动有关的现金||87,900,486.97|124,008,083.93
经营活动现金流出小计||5,395,626,105.08|5,420,449,459.67
经营活动产生的现金流量净额||745,121,809.83|389,192,578.28
二、投资活动产生的现金流量：|||
收回投资收到的现金||4,920,639.39|
取得投资收益收到的现金||198,109.24|
处置固定资产、无形资产和其他长期资产收回的现金净额||873,000.00|417,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||5,991,748.63|417,000.00
购建固定资产、无形资产和其他长期资产支付的现金||69,807,581.93|20,108,472.63
投资支付的现金|||640,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||69,807,581.93|20,748,472.63
投资活动产生的现金流量净额||-63,815,833.30|-20,331,472.63
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||628,673,509.43
page|89
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||628,673,509.43
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||190,373,495.40|152,582,976.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||298,859.13|1,713,353.33
筹资活动现金流出小计||190,672,354.53|154,296,329.33
筹资活动产生的现金流量净额||-190,672,354.53|474,377,180.10
四、汇率变动对现金及现金等价物的影响||-1,101,859.27|1,722,186.68
五、现金及现金等价物净增加额||489,531,762.73|844,960,472.43
加：期初现金及现金等价物余额||2,823,480,812.20|1,978,520,339.77
六、期末现金及现金等价物余额||3,313,012,574.93|2,823,480,812.20
