page|73
项目|附注|2019 年度|2018 年度
一、营业总收入||2,646,502,741.11|2,337,525,781.16
其中：营业收入||2,646,502,741.11|2,337,525,781.16
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,463,895,940.83|2,162,057,453.59
其中：营业成本||2,190,610,671.47|1,933,635,278.57
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||8,661,344.00|10,300,366.97
销售费用||103,978,698.83|83,226,203.11
管理费用||58,554,413.38|59,517,337.69
研发费用||74,168,744.62|65,372,057.14
财务费用||27,922,068.53|10,006,210.11
其中：利息费用||36,018,825.90|14,905,541.69
利息收入||6,443,593.97|2,000,028.63
加：其他收益||7,540,453.92|19,612,766.00
投资收益（损失以“－”号填列）||18,851,487.84|11,062,881.84
其中：对联营企业和合营企业的投资收益||13,675,476.58|10,868,799.65
page|74
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||133,064.01|
信用减值损失（损失以“-”号填列）||1,470,546.56|
资产减值损失（损失以“-”号填列）||-2,488,923.62|-16,660,508.15
资产处置收益（损失以“－”号填列）||-115,493.92|-356,009.05
三、营业利润（亏损以“－”号填列）||207,997,935.07|189,127,458.21
加：营业外收入||372,138.84|270,967.45
减：营业外支出||1,609,953.57|513,018.86
四、利润总额（亏损总额以“－”号填列）||206,760,120.34|188,885,406.80
减：所得税费用||31,321,863.76|37,119,419.02
五、净利润（净亏损以“－”号填列）||175,438,256.58|151,765,987.78
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||175,438,256.58|151,765,987.78
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||166,106,051.17|150,437,315.01
2.少数股东损益（净亏损以“-”号填列）||9,332,205.41|1,328,672.77
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
page|75
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||175,438,256.58|151,765,987.78
（一）归属于母公司所有者的综合收益总额||166,106,051.17|150,437,315.01
（二）归属于少数股东的综合收益总额||9,332,205.41|1,328,672.77
八、每股收益：|||
（一）基本每股收益(元/股)||0.20|0.18
（二）稀释每股收益(元/股)||0.20|0.18
