page|129
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||12,198,270|13,852,887
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||10,268|5,396
收到其他与经营活动有关的现金||667,888|439,411
经营活动现金流入小计||12,876,426|14,297,694
购买商品、接受劳务支付的现金||7,216,306|7,340,761
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||3,994,310|3,075,124
支付的各项税费||836,088|1,030,583
支付其他与经营活动有关的现金||664,140|908,256
经营活动现金流出小计||12,710,844|12,354,724
经营活动产生的现金流量净额||165,582|1,942,970
二、投资活动产生的现金流量：|||
收回投资收到的现金||842,694|619,157
取得投资收益收到的现金||885,078|838,573
处置固定资产、无形资产和其他长期资产收回的现金净额||8,073|10,747
处置子公司及其他营业单位收到的现金净额|||636,777
收到其他与投资活动有关的现金||23,116,492|7,627,175
投资活动现金流入小计||24,852,337|9,732,429
购建固定资产、无形资产和其他长期资产支付的现金||384,438|557,721
投资支付的现金||3,249,953|1,878,327
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||706,506|1,073,182
支付其他与投资活动有关的现金||20,829,885|9,354,904
投资活动现金流出小计||25,170,782|12,864,134
投资活动产生的现金流量净额||(318,445)|(3,131,705)
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||4,868,686
page|130
项目|附注|2021年度|2020年度
其中：子公司吸收少数股东投资收到的现金|||13,400
取得借款收到的现金||6,924,691|9,213,030
收到其他与筹资活动有关的现金||400,000|
筹资活动现金流入小计||7,324,691|14,081,716
偿还债务支付的现金||8,894,370|7,242,851
分配股利、利润或偿付利息支付的现金||79,712|399,557
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||1,019,944|11,659
筹资活动现金流出小计||9,994,026|7,654,067
筹资活动产生的现金流量净额||(2,669,335)|6,427,649
四、汇率变动对现金及现金等价物的影响||(180)|(75,410)
五、现金及现金等价物净增加额||(2,822,378)|5,163,504
加：期初现金及现金等价物余额||5,792,372|628,868
六、期末现金及现金等价物余额||2,969,994|5,792,372
