page|65
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|103,595,547.25|87,663,199.38
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七、4|2,005,550.00|47,427,847.56
应收账款|七、5|178,930,804.79|146,984,121.98
应收款项融资|七、6|25,442,724.10|
预付款项|七、7|2,410,113.22|5,141,780.22
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|1,555,382.60|295,801.11
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|79,394,540.57|71,835,930.95
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、12|158,290,807.09|210,615,520.58
流动资产合计||551,625,469.62|569,964,201.78
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|七、16|51,802,938.52|47,822,866.19
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、19|32,473,202.47|32,702,061.52
固定资产|七、20|194,906,914.56|184,129,879.09
在建工程|七、21|105,857,854.93|22,574,581.61
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、25|31,742,674.54|32,485,460.23
开发支出|||
page|66
商誉|||
长期待摊费用|七、28|627,873.53|791,666.69
递延所得税资产|七、29|5,725,751.09|5,020,126.33
其他非流动资产|七、30|847,802.00|14,534,158.00
非流动资产合计||423,985,011.64|340,060,799.66
资产总计||975,610,481.26|910,025,001.44
流动负债：|||
短期借款|七、31|9,009,800.00|9,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七、34|10,806,520.00|14,392,077.00
应付账款|七、35|166,385,340.84|85,672,305.37
预收款项|七、36|1,505,474.87|1,589,622.43
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、37|9,241,068.51|7,927,866.77
应交税费|七、38|4,695,086.72|9,520,391.07
其他应付款|七、39|27,480,952.52|47,822,626.77
其中：应付利息|||10,726.03
应付股利||1,451,070.00|822,600.00
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||229,124,243.46|175,924,889.41
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七、46|10,016,289.81|10,094,163.83
长期应付职工薪酬|||
预计负债|七、48|11,280,808.65|11,334,307.54
递延收益|七、49|15,130,681.59|14,472,880.25
递延所得税负债|七、29|4,955,406.50|2,470,048.67
其他非流动负债|||
非流动负债合计||41,383,186.55|38,371,400.29
负债合计||270,507,430.01|214,296,289.70
所有者权益（或股东权益）：|||
page|67
实收资本（或股本）|七、51|203,959,728.00|146,055,600.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、53|192,067,039.58|253,167,689.07
减：库存股|七、54|20,345,442.00|39,979,770.00
其他综合收益|||
专项储备|||
盈余公积|七、57|57,610,372.23|51,673,735.50
一般风险准备|||
未分配利润|七、58|264,743,676.54|284,968,835.69
归属于母公司所有者权益（或股东权益）合计||698,035,374.35|695,886,090.26
少数股东权益||7,067,676.90|-157,378.52
所有者权益（或股东权益）合计||705,103,051.25|695,728,711.74
负债和所有者权益（或股东权益）总计||975,610,481.26|910,025,001.44
