page|69
项目|附注|2019 年度|2018 年度
一、营业总收入||476,199,765.23|458,956,505.32
其中：营业收入|七、59|476,199,765.23|458,956,505.32
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||410,101,664.42|398,473,900.74
其中：营业成本|七、59|334,306,666.28|315,040,608.07
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|2,057,545.93|3,308,959.94
销售费用|七、61|22,178,955.55|20,653,294.87
管理费用|七、62|35,428,237.31|39,050,962.44
研发费用|七、63|17,383,794.81|21,106,253.35
财务费用|七、64|-1,253,535.46|-686,177.93
其中：利息费用||492,246.26|813,694.39
利息收入||1,801,195.52|1,605,672.33
加：其他收益|七、65|2,358,998.66|3,637,253.81
投资收益（损失以“－”号填列）|七、66|10,966,370.57|7,844,639.93
page|70
其中：对联营企业和合营企业的投资收益||3,980,072.33|289,847.33
以摊余成本计量的金融资产终止确认收益||7,102,824.15|
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、69|-11,659,200.50|
资产减值损失（损失以“-”号填列）|七、70|-2,281,552.51|-1,545,176.63
资产处置收益（损失以“－”号填列）|七、71|-117,225.08|58,446,025.46
三、营业利润（亏损以“－”号填列）||65,365,491.95|128,865,347.15
加：营业外收入|七、72||123,944.47
减：营业外支出|七、73|150,000.00|150,000.00
四、利润总额（亏损总额以“－”号填列）||65,215,491.95|128,839,291.62
减：所得税费用|七、74|7,476,808.95|18,312,945.45
五、净利润（净亏损以“－”号填列）||57,738,683.00|110,526,346.17
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||57,738,683.00|110,526,346.17
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||57,513,627.58|110,833,216.09
2.少数股东损益（净亏损以“-”号填列）||225,055.42|-306,869.92
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综|||
page|71
合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||57,738,683.00|110,526,346.17
（一）归属于母公司所有者的综合收益总额||57,513,627.58|110,833,216.09
（二）归属于少数股东的综合收益总额||225,055.42|-306,869.92
八、每股收益：|||
（一）基本每股收益(元/股)||0.28|0.56
（二）稀释每股收益(元/股)||0.28|0.56
