page|95
项目|附注|2021 年度|2020 年度
一、营业总收入|七、39|12,868,681,379|11,910,430,976
其中：营业收入||12,868,681,379|11,910,430,976
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||10,742,870,174|9,906,842,640
其中：营业成本||8,474,548,883|7,390,596,338
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、40|69,224,035|114,707,530
销售费用|七、41|1,197,379,420|1,322,290,461
管理费用|七、42|644,385,051|631,397,760
研发费用|七、43|340,578,020|301,295,739
财务费用|七、44|16,754,765|146,554,812
其中：利息费用||14,795,488|13,824,779
利息收入||12,378,175|59,026,101
加：其他收益||16,394,349|20,950,730
投资收益（损失以“－”号填列）|七、45|(1,357,000)|12,039,674
其中：对联营企业和合营企业的投资收益||(1,357,000)|
以摊余成本计量的金融资产终止确认收益|||
page|96
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、46|(69,725,427)|18,265,946
信用减值损失（损失以“-”号填列）|七、47|(2,199,294)|507,839
资产减值损失（损失以“-”号填列）|七、48|(4,177,705)|(9,982,743)
资产处置收益（损失以“－”号填列）||73,162|132,948
三、营业利润（亏损以“－”号填列）||2,064,819,290|2,045,502,730
加：营业外收入|七、49|13,658,843|8,263,426
减：营业外支出|七、50|29,754,738|55,810,591
四、利润总额（亏损总额以“－”号填列）||2,048,723,395|1,997,955,565
减：所得税费用|七、51|513,089,317|520,943,964
五、净利润（净亏损以“－”号填列）||1,535,634,078|1,477,011,601
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,535,634,078|1,477,011,601
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,471,648,465|1,351,600,222
2.少数股东损益（净亏损以“-”号填列）||63,985,613|125,411,379
六、其他综合收益的税后净额||(1,006,905,764)|243,229,986
（一）归属母公司所有者的其他综合收益的税后净额||(858,424,572)|205,967,740
1．不能重分类进损益的其他综合收益||6,171,317|2,803,234
（1）重新计量设定受益计划变动额||6,171,317|2,803,234
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||(864,595,889)|203,164,506
（1）权益法下可转损益的其他综合收益|||
page|97
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备||(26,413,686)|10,603,317
（6）外币财务报表折算差额||(838,182,203)|192,561,189
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||(148,481,192)|37,262,246
七、综合收益总额||528,728,314|1,720,241,587
（一）归属于母公司所有者的综合收益总额||613,223,893|1,557,567,962
（二）归属于少数股东的综合收益总额||(84,495,579)|162,673,625
八、每股收益：|||
（一）基本每股收益(元/股)|七、52|0.55|0.50
（二）稀释每股收益(元/股)|七、52|0.55|0.50
