page|114
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|275,111,197.51|221,180,067.59
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|2,032,063.07|1,337,951.57
收到其他与经营活动有关的现金|5,170,148.77|1,923,644.67
经营活动现金流入小计|282,313,409.35|224,441,663.83
购买商品、接受劳务支付的现金|88,222,016.27|60,460,820.59
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的|82,412,575.49|65,156,691.53
page|115
现金||
支付的各项税费|15,902,022.26|13,903,465.45
支付其他与经营活动有关的现金|32,037,393.20|31,110,584.59
经营活动现金流出小计|218,574,007.22|170,631,562.16
经营活动产生的现金流量净额|63,739,402.13|53,810,101.67
二、投资活动产生的现金流量：||
收回投资收到的现金||147,500,000.00
取得投资收益收到的现金||1,232,904.11
处置固定资产、无形资产和其他长期资产收回的现金净额|131,918.16|1,150.44
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|131,918.16|148,734,054.55
购建固定资产、无形资产和其他长期资产支付的现金|17,686,231.00|20,954,889.74
投资支付的现金||147,500,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|17,686,231.00|168,454,889.74
投资活动产生的现金流量净额|-17,554,312.84|-19,720,835.19
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
收到其他与筹资活动有关的现金||
筹资活动现金流入小计||
偿还债务支付的现金||
分配股利、利润或偿付利息支付的现金|32,032,000.00|28,000,000.00
page|116
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,063,738.78|
筹资活动现金流出小计|33,095,738.78|28,000,000.00
筹资活动产生的现金流量净额|-33,095,738.78|-28,000,000.00
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|13,089,350.51|6,089,266.48
加：期初现金及现金等价物余额|131,642,774.92|125,553,508.44
六、期末现金及现金等价物余额|144,732,125.43|131,642,774.92
