page|98
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|646,767,770.49|340,560,513.09
结算备付金|||
拆出资金|||
交易性金融资产|七、2|1,350,000,000.00|-
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七、4|192,720.00|1,277,868.60
应收账款|七、5|170,153,591.00|132,694,821.32
应收款项融资|||
预付款项|七、7|9,105,369.15|6,170,677.72
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|8,822,518.57|7,007,665.93
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|211,601,627.57|132,929,119.95
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|163,111.96|7,910.64
流动资产合计||2,396,806,708.74|620,648,577.25
非流动资产：|||
发放贷款和垫款|||
债权投资|||
page|99
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|七、17|32,253,597.90|21,083,251.40
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|235,301,250.77|131,693,027.23
在建工程|七、22|29,936,470.08|39,137,399.39
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|16,894,600.62|15,083,911.20
开发支出|||
商誉|七、28|131,224,346.36|111,207,817.42
长期待摊费用|七、29|15,228,972.48|13,360,396.80
递延所得税资产|七、30|9,254,466.39|10,259,900.73
其他非流动资产|七、31|8,358,660.89|6,746,725.83
非流动资产合计||478,452,365.49|348,572,430.00
资产总计||2,875,259,074.23|969,221,007.25
流动负债：|||
短期借款|七、32|-|40,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|192,371,107.58|80,956,514.87
预收款项|七、37|7,585,048.05|11,650,542.63
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|78,954,603.95|55,416,017.94
应交税费|七、40|11,488,808.35|13,201,934.36
其他应付款|七、41|26,677,924.17|64,569,128.38
其中：应付利息|||111,009.10
应付股利|||50,000,000.00
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|-|41,232,583.86
其他流动负债|||
流动负债合计||317,077,492.10|307,026,722.04
page|100
非流动负债：|||
保险合同准备金|||
长期借款|七、45|-|15,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七、48|17,624,990.98|22,206,098.15
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|12,460,362.76|4,618,989.08
递延所得税负债|||
其他非流动负债|||
非流动负债合计||30,085,353.74|41,825,087.23
负债合计||347,162,845.84|348,851,809.27
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|133,340,000.00|100,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|1,824,905,015.94|265,468,372.54
减：库存股|||
其他综合收益|七、57|290,021.22|1,352,974.10
专项储备|||
盈余公积|七、59|54,716,125.06|28,929,687.36
一般风险准备|||
未分配利润|七、60|461,762,865.07|183,953,292.01
归属于母公司所有者权益（或股东权益）合计||2,475,014,027.29|579,704,326.01
少数股东权益||53,082,201.10|40,664,871.97
所有者权益（或股东权益）合计||2,528,096,228.39|620,369,197.98
负债和所有者权益（或股东权益）总计||2,875,259,074.23|969,221,007.25
