page|97
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||636,453,166.33|557,810,752.27
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||22,648,725.61|20,284,769.07
收到其他与经营活动有关的现金|五、48|26,272,262.66|33,606,752.65
经营活动现金流入小计||685,374,154.60|611,702,273.99
购买商品、接受劳务支付的现||530,305,529.42|450,242,034.87
page|98
金|||
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||81,508,220.37|71,171,991.83
支付的各项税费||12,499,182.17|11,203,897.54
支付其他与经营活动有关的现金|五、48|26,568,220.70|26,679,033.07
经营活动现金流出小计||650,881,152.66|559,296,957.31
经营活动产生的现金流量净额||34,493,001.94|52,405,316.68
二、投资活动产生的现金流量：|||
收回投资收到的现金||424,370,000.00|13,150,000.00
取得投资收益收到的现金||3,057,440.25|610,028.08
处置固定资产、无形资产和其他长期资产收回的现金净额||342,170.00|2,249,255.45
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||427,769,610.25|16,009,283.53
购建固定资产、无形资产和其他长期资产支付的现金||83,909,937.32|47,075,956.20
投资支付的现金||753,329,616.44|13,150,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||3,500,000.00
支付其他与投资活动有关的现金|||
投资活动现金流出小计||837,239,553.76|63,725,956.20
投资活动产生的现金流量净额||-409,469,943.51|-47,716,672.67
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||516,488,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||51,000,000.00|92,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||567,488,000.00|92,000,000.00
偿还债务支付的现金||121,000,000.00|85,500,000.00
分配股利、利润或偿付利息支||14,853,724.73|16,081,061.87
page|99
付的现金|||
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||16,342,648.40|2,072,236.36
筹资活动现金流出小计||152,196,373.13|103,653,298.23
筹资活动产生的现金流量净额||415,291,626.87|-11,653,298.23
四、汇率变动对现金及现金等价物的影响||-1,639,555.55|238,119.78
五、现金及现金等价物净增加额||38,675,129.75|-6,726,534.44
加：期初现金及现金等价物余额||35,200,914.78|41,927,449.22
六、期末现金及现金等价物余额||73,876,044.53|35,200,914.78
