page|117
项目|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：||
货币资金|1,737,191,626.09|2,086,495,288.10
结算备付金||
拆出资金||
page|118
交易性金融资产|81,000,000.00|30,000,000.00
衍生金融资产|0.00|0.00
应收票据|158,170,086.58|149,529,532.39
应收账款|969,402,781.80|953,661,050.16
应收款项融资|6,306,744.82|17,216,553.84
预付款项|102,366,472.70|92,149,221.64
应收保费||
应收分保账款||
应收分保合同准备金||
其他应收款|103,276,978.30|98,629,982.36
其中：应收利息|0.00|
应收股利|0.00|4,416,962.36
买入返售金融资产||
存货|253,549,808.27|846,448,232.46
合同资产|584,100,052.59|
持有待售资产|0.00|
一年内到期的非流动资产|0.00|
其他流动资产|48,823,414.06|48,373,638.72
流动资产合计|4,044,187,965.21|4,322,503,499.67
非流动资产：||
发放贷款和垫款||
债权投资|0.00|0.00
其他债权投资|0.00|0.00
长期应收款|0.00|0.00
长期股权投资|360,086,339.66|432,442,554.84
其他权益工具投资|216,116,238.51|162,625,650.51
其他非流动金融资产|88,653,878.21|84,568,389.05
投资性房地产|711,255,416.65|761,178,279.37
固定资产|449,515,838.48|425,877,334.90
在建工程|7,429,076.22|5,698,573.11
生产性生物资产|0.00|0.00
油气资产|0.00|0.00
使用权资产|0.00|0.00
无形资产|83,398,908.86|95,720,545.18
开发支出|18,109,155.30|23,562,812.20
商誉|645,164,697.45|1,607,351,516.89
page|119
长期待摊费用|10,172,110.71|6,195,516.21
递延所得税资产|33,569,947.64|24,000,047.03
其他非流动资产|0.00|3,581,000.00
非流动资产合计|2,623,471,607.69|3,632,802,219.29
资产总计|6,667,659,572.90|7,955,305,718.96
流动负债：||
短期借款|182,637,785.49|361,437,799.78
向中央银行借款||
拆入资金||
交易性金融负债|0.00|0.00
衍生金融负债|0.00|0.00
应付票据|115,896,443.31|107,962,477.29
应付账款|984,342,212.77|929,184,195.42
预收款项|0.00|427,026,107.81
合同负债|630,446,663.01|
卖出回购金融资产款||
吸收存款及同业存放||
代理买卖证券款||
代理承销证券款||
应付职工薪酬|91,047,059.28|66,929,833.41
应交税费|34,493,798.94|48,327,573.06
其他应付款|213,723,776.38|452,569,778.38
其中：应付利息|0.00|0.00
应付股利|0.00|0.00
应付手续费及佣金||
应付分保账款||
持有待售负债|0.00|0.00
一年内到期的非流动负债|10,317,751.39|24,216,008.33
其他流动负债|13,800,251.51|2,049,806.38
流动负债合计|2,276,705,742.08|2,419,703,579.86
非流动负债：||
保险合同准备金||
长期借款|193,000,000.00|114,000,000.00
应付债券|0.00|0.00
其中：优先股|0.00|0.00
永续债|0.00|0.00
page|120
租赁负债|0.00|0.00
长期应付款|0.00|0.00
长期应付职工薪酬|0.00|0.00
预计负债|0.00|0.00
递延收益|58,911,223.44|67,408,793.05
递延所得税负债|2,219,938.55|4,685,330.57
其他非流动负债|0.00|0.00
非流动负债合计|254,131,161.99|186,094,123.62
负债合计|2,530,836,904.07|2,605,797,703.48
所有者权益：||
股本|1,752,700,295.00|1,747,134,595.00
其他权益工具|0.00|0.00
其中：优先股|0.00|0.00
永续债|0.00|0.00
资本公积|2,525,341,042.69|2,441,940,176.35
减：库存股|61,142,119.50|90,103,360.00
其他综合收益|782,595.66|4,160,572.17
专项储备|0.00|0.00
盈余公积|50,173,507.71|50,173,507.71
一般风险准备||
未分配利润|-227,397,105.16|1,096,830,805.06
归属于母公司所有者权益合计|4,040,458,216.40|5,250,136,296.29
少数股东权益|96,364,452.43|99,371,719.19
所有者权益合计|4,136,822,668.83|5,349,508,015.48
负债和所有者权益总计|6,667,659,572.90|7,955,305,718.96
