page|45
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||155,433,727.13|148,973,335.29
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款||93,798,485.96|115,294,934.34
应收款项融资||1,350,877.08|2,000,000.00
预付款项||107,871,756.23|115,125,831.08
其他应收款||28,751,789.07|20,350,485.72
其中：应收利息|||
应收股利|||
存货||43,997,537.75|
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||2,207,446.80|
流动资产合计||433,411,620.02|401,744,586.43
非流动资产：|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||773,483.26|634,490.62
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|||
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产|||
其他非流动资产|||
page|46
非流动资产合计||773,483.26|634,490.62
资产总计||434,185,103.28|402,379,077.05
流动负债：|||
短期借款|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||12,685,429.72|21,604,374.67
预收款项|||41,359,782.92
合同负债||71,807,235.70|
应付职工薪酬||3,728,526.00|2,087,834.56
应交税费||103,783.76|7,478,447.88
其他应付款||23,638,209.36|11,227,456.22
其中：应付利息|||
应付股利|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||111,963,184.54|83,757,896.25
非流动负债：|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债||5,104,579.82|17,538,265.42
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计||5,104,579.82|17,538,265.42
负债合计||117,067,764.36|101,296,161.67
所有者权益（或股东权益）：|||
实收资本（或股本）||1,232,470,000.00|1,232,470,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||1,801,022,674.88|1,801,022,674.88
减：库存股|||
其他综合收益|||
专项储备|||
page|47
盈余公积||105,508,475.01|105,508,475.01
未分配利润||-2,821,883,810.97|-2,837,918,234.51
所 有 者 权 益 （ 或 股 东 权益）合计||317,117,338.92|301,082,915.38
负债和所有者权益（或股东权益）总计||434,185,103.28|402,379,077.05
page|48
二、营业利润（亏损以“－”号填列）||8,005,690.74|8,569,429.38
加：营业外收入||8,091,891.96|4,063,965.98
减：营业外支出||63,159.16|34,803.49
三、利润总额（亏损总额以“－”号填列）||16,034,423.54|12,598,591.87
减：所得税费用|||
四、净利润（净亏损以“－”号填列）||16,034,423.54|12,598,591.87
（一）持续经营净利润（净亏损以“－”号填列）||16,034,423.54|12,598,591.87
（二）终止经营净利润（净亏损以“－”号填列）|||
五、其他综合收益的税后净额|||
（一）不能重分类进损益的其他综合收益|||
1.重新计量设定受益计划变动额|||
2.权益法下不能转损益的其他综合收益|||
3.其他权益工具投资公允价值变动|||
4.企业自身信用风险公允价值变动|||
（二）将重分类进损益的其他综合收益|||
1.权益法下可转损益的其他综合收益|||
2.其他债权投资公允价值变动|||
3.金融资产重分类计入其他综合收益的金额|||
4.其他债权投资信用减值准备|||
5.现金流量套期储备|||
6.外币财务报表折算差额|||
7.其他|||
六、综合收益总额||16,034,423.54|12,598,591.87
七、每股收益：|||
（一）基本每股收益(元/股)||0.0130|0.0102
（二）稀释每股收益(元/股)||0.0130|0.0102
page|49
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,541,222,885.07|1,198,831,249.78
收到的税费返还|||2,748,833.22
收到其他与经营活动有关的现金||31,618,186.13|18,298,786.57
经营活动现金流入小计||1,572,841,071.20|1,219,878,869.57
购买商品、接受劳务支付的现金||1,519,584,331.27|1,160,495,997.01
支付给职工及为职工支付的现金||17,956,617.26|20,218,208.47
支付的各项税费||9,051,678.03|4,701,932.66
支付其他与经营活动有关的现金||6,232,758.41|50,165,104.47
经营活动现金流出小计||1,552,825,384.97|1,235,581,242.61
经营活动产生的现金流量净额||20,015,686.23|-15,702,373.04
二、投资活动产生的现金流量：|||
收回投资收到的现金||280,000,000.00|595,000,000.00
取得投资收益收到的现金||887,969.92|5,182,186.99
处置固定资产、无形资产和其他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||280,887,969.92|600,182,186.99
购建固定资产、无形资产和其他长期资产支付的现金||217,250.00|25,790.00
投资支付的现金|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||280,000,000.00|555,000,000.00
投资活动现金流出小计||280,217,250.00|555,025,790.00
投资活动产生的现金流量净额||670,719.92|45,156,396.99
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金||17,369,850.20|20,541,135.85
筹资活动现金流入小计||17,369,850.20|20,541,135.85
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||
支付其他与筹资活动有关的现金||9,778,420.18|16,404,941.08
筹资活动现金流出小计||9,778,420.18|16,404,941.08
筹资活动产生的现金流量净额||7,591,430.02|4,136,194.77
