page|70
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||11,052,588,212.53|11,384,910,407.54
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,746,288.15|8,566,268.18
收到其他与经营活动有关的现金||329,623,780.38|153,880,555.05
经营活动现金流入小计||11,387,958,281.06|11,547,357,230.77
购买商品、接受劳务支付的现金||8,522,021,542.30|8,448,513,277.73
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,968,318,813.34|1,780,666,859.21
page|71
支付的各项税费||616,674,513.52|623,090,262.68
支付其他与经营活动有关的现金||1,009,097,669.53|980,025,366.46
经营活动现金流出小计||12,116,112,538.69|11,832,295,766.08
经营活动产生的现金流量净额||-728,154,257.63|-284,938,535.31
二、投资活动产生的现金流量：|||
收回投资收到的现金||987,322.36|
取得投资收益收到的现金||849,908.09|699,501.19
处置固定资产、无形资产和其他长期资产收回的现金净额||15,185,715.00|2,921,990.44
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||21,799.70|20,740,951.25
投资活动现金流入小计||17,044,745.15|24,362,442.88
购建固定资产、无形资产和其他长期资产支付的现金||118,210,780.58|38,999,677.51
投资支付的现金|||1,360,311,920.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||118,210,780.58|1,399,311,597.51
投资活动产生的现金流量净额||-101,166,035.43|-1,374,949,154.63
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,610,960,864.75|529,155,570.98
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,610,960,864.75|529,155,570.98
偿还债务支付的现金||525,448,463.53|116,973,850.18
分配股利、利润或偿付利息支付的现金||24,098,057.72|10,338,956.83
其中：子公司支付给少数股东的股利、利润||9,885,285.01|
支付其他与筹资活动有关的现金|||114,310,062.00
筹资活动现金流出小计||549,546,521.25|241,622,869.01
筹资活动产生的现金流量净额||1,061,414,343.50|287,532,701.97
四、汇率变动对现金及现金等价物的影响||-872,508.08|-1,295,715.30
五、现金及现金等价物净增加额||231,221,542.36|-1,373,650,703.27
加：期初现金及现金等价物余额||640,697,790.96|2,014,348,494.23
六、期末现金及现金等价物余额||871,919,333.32|640,697,790.96
