page|128
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||489,021,689.89|311,835,972.50
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||25,448,773.74|21,313,465.01
收到其他与经营活动有关的现金||15,253,333.03|11,863,137.46
经营活动现金流入小计||529,723,796.66|345,012,574.97
购买商品、接受劳务支付的现金||164,957,713.89|166,457,964.20
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||133,070,443.93|97,420,153.79
支付的各项税费||51,395,602.57|34,862,738.95
支付其他与经营活动有关的现金||22,925,082.33|25,272,775.45
经营活动现金流出小计||372,348,842.72|324,013,632.39
经营活动产生的现金流量净额||157,374,953.94|20,998,942.58
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,696,587,883.12|1,734,766,915.06
取得投资收益收到的现金||17,026,488.50|8,777,781.66
处置固定资产、无形资产和其他长期资产收回的现金净额||41,550.00|102,142.12
page|129
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||239,785,776.62|85,622,314.41
投资活动现金流入小计||1,953,441,698.24|1,829,269,153.25
购建固定资产、无形资产和其他长期资产支付的现金||40,985,630.45|16,515,301.42
投资支付的现金||1,645,377,714.21|2,206,179,100.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||62,447,500.00|176,310,951.67
投资活动现金流出小计||1,748,810,844.66|2,399,005,353.09
投资活动产生的现金流量净额||204,630,853.58|-569,736,199.84
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||13,202,265.60|655,585,346.69
其中：子公司吸收少数股东投资收到的现金||1,320,000.00|-
取得借款收到的现金||15,000,000.00|46,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||28,202,265.60|701,585,346.69
偿还债务支付的现金||30,840,000.00|43,840,000.00
分配股利、利润或偿付利息支付的现金||43,510,049.30|29,795,402.07
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||9,736,011.09|25,451,643.11
筹资活动现金流出小计||84,086,060.39|99,087,045.18
筹资活动产生的现金流量净额||-55,883,794.79|602,498,301.51
四、汇率变动对现金及现金等价物的影响||-5,645,478.62|-14,805,559.51
五、现金及现金等价物净增加额||300,476,534.11|38,955,484.74
加：期初现金及现金等价物余额||237,856,555.92|198,901,071.18
六、期末现金及现金等价物余额||538,333,090.03|237,856,555.92
