page|70
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||14,878,528,224.30|11,778,074,213.88
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
page|71
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||21,542,005.11|22,233,182.89
收到其他与经营活动有关的现金||857,619,599.14|657,768,420.55
经营活动现金流入小计||15,757,689,828.55|12,458,075,817.32
购买商品、接受劳务支付的现金||8,377,135,494.03|6,792,105,705.31
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,178,770,156.47|1,572,316,936.36
支付的各项税费||1,723,455,793.16|1,568,051,189.74
支付其他与经营活动有关的现金||738,445,178.99|790,849,279.99
经营活动现金流出小计||12,017,806,622.65|10,723,323,111.40
经营活动产生的现金流量净额||3,739,883,205.90|1,734,752,705.92
二、投资活动产生的现金流量：|||
收回投资收到的现金||11,615,273.97|17,359,177.21
取得投资收益收到的现金||6,835,343.86|5,554,627.76
处置固定资产、无形资产和其他长期资产收回的现金净额||125,091.58|10,200.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||18,575,709.41|22,924,004.97
购建固定资产、无形资产和其他长期资产支付的现金||147,928,028.46|135,722,960.63
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||147,928,028.46|135,722,960.63
投资活动产生的现金流量净额||-129,352,319.05|-112,798,955.66
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||9,204,112.00|15,588,888.00
其中：子公司吸收少数股东投资收到的现金||9,204,112.00|15,588,888.00
取得借款收到的现金||256,000,000.00|2,005,470,671.28
收到其他与筹资活动有关的现金|||150,000,000.00
筹资活动现金流入小计||265,204,112.00|2,171,059,559.28
偿还债务支付的现金||1,885,560,000.00|379,910,671.28
page|72
分配股利、利润或偿付利息支付的现金||122,892,300.83|2,390,594,581.78
其中：子公司支付给少数股东的股利、利润||126,246.00|979,796.00
支付其他与筹资活动有关的现金||4,449,371.67|11,345,772.60
筹资活动现金流出小计||2,012,901,672.50|2,781,851,025.66
筹资活动产生的现金流量净额||-1,747,697,560.50|-610,791,466.38
四、汇率变动对现金及现金等价物的影响||-1,768,238.02|-1,686,291.13
五、现金及现金等价物净增加额||1,861,065,088.33|1,009,475,992.75
加：期初现金及现金等价物余额||4,176,249,672.83|3,166,773,680.08
六、期末现金及现金等价物余额||6,037,314,761.16|4,176,249,672.83
