page|85
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|十一、七、1|375,698,701.69|221,026,458.45
结算备付金|||
拆出资金|||
交易性金融资产|十一、七、2|3,350,800.00|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|十一、七、4||12,393,036.12
应收账款|十一、七、5|412,420,104.43|329,575,518.13
应收款项融资|十一、七、6|7,847,775.76|
预付款项|十一、七、7|14,826,870.93|6,604,484.33
应收保费|||
应收分保账款|||
page|86
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
应收分保合同准备金|||
其他应收款|十一、七、8|3,514,183.98|7,028,069.62
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|十一、七、9|304,454,165.33|226,832,760.85
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|十一、七、12|32,544,488.88|90,238,184.87
流动资产合计||1,154,657,091.00|893,698,512.37
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|十一、七、15|1,125,836.44|
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|十一、七、20|207,239,168.29|205,864,451.97
在建工程|十一、七、21|172,022,065.81|101,335,337.35
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|十一、七、25|119,276,292.37|76,016,656.81
开发支出|||
商誉|十一、七、27|364,910,592.73|53,042,098.77
长期待摊费用|十一、七、28|804,442.53|
递延所得税资产|十一、七、29|29,186,074.22|16,374,249.36
其他非流动资产|十一、七、30|40,708,894.00|27,374,839.51
非流动资产合计||935,273,366.39|480,007,633.77
资产总计||2,089,930,457.39|1,373,706,146.14
流动负债：|||
page|87
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
短期借款|十一、七、31|304,399,094.03|165,470,644.74
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|十一、七、34|49,075,336.11|68,426,754.06
应付账款|十一、七、35|138,924,458.88|138,922,843.28
预收款项|十一、七、36|128,069,411.00|76,453,587.70
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|十一、七、37|59,638,884.57|55,093,782.17
应交税费|十一、七、38|11,739,867.33|4,554,535.42
其他应付款|十一、七、39|158,771,551.71|73,715,390.98
其中：应付利息|||
应付股利||459,652.50|
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|十一、七、41|17,747,488.64|1,075,504.67
其他流动负债|||
流动负债合计||868,366,092.27|583,713,043.02
非流动负债：|||
保险合同准备金|||
长期借款|十一、七、43|63,981,347.68|36,418,967.91
应付债券|十一、七、44|113,022,405.09|
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
page|88
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
预计负债|十一、七、48|2,559,690.07|
递延收益|十一、七、49|1,043,750.00|306,250.00
递延所得税负债||10,063,053.97|1,576,152.12
其他非流动负债|||
非流动负债合计||190,670,246.81|38,301,370.03
负债合计||1,059,036,339.08|622,014,413.05
所有者权益（或股东权益）：|||
实收资本（或股本）|十一、七、51|176,090,417.00|162,763,900.00
其他权益工具|十一、七、52|12,977,594.91|
其中：优先股|||
永续债|||
资本公积|十一、七、53|535,550,758.80|317,938,079.56
减：库存股|十一、七、54|87,876,167.00|40,048,911.00
其他综合收益|十一、七、55|35,291.13|
专项储备|||
盈余公积|十一、七、57|53,550,097.22|39,907,583.87
一般风险准备|||
未分配利润|十一、七、58|321,464,688.12|263,063,595.19
归属于母公司所有者权益（或股东权益）合计||1,011,792,680.18|743,624,247.62
少数股东权益||19,101,438.13|8,067,485.47
所有者权益（或股东权益）合计||1,030,894,118.31|751,691,733.09
负债和所有者权益（或股东权益）总计||2,089,930,457.39|1,373,706,146.14
